"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"7697","16",64238631,64239031,401,"*",4.51974761793976,3.9708967657317,4.91638457524411,-0.945487809512407,0.12738052934782,0.181917404439317
"3951","11",100562077,100562477,401,"*",5.64750732027,5.24527354997098,5.96169827727432,-0.716424727303344,0.127422744093377,0.181967548814545
"1509","1",185495021,185495421,401,"*",4.20731451343788,3.6802521509756,4.59250656949639,-0.912254418520782,0.127585100783737,0.182189248153722
"8533","18",2036148,2036548,401,"*",5.1342220396087,4.64802337562049,5.49722073886621,-0.849197363245714,0.127654877847371,0.182278728091742
"10800","2",147100616,147101016,401,"*",3.6242755322017,2.83197461422518,4.13278284300387,-1.30080822877869,0.12771350866626,0.182352283190962
"6133","14",24789561,24789961,401,"*",3.55232976950781,4.12026784379518,2.6022298756635,1.51803796813168,0.127736545609436,0.182375011169956
"3495","11",32044153,32044553,401,"*",3.75709106329385,4.24517502832117,3.0139063825572,1.23126864576396,0.127748770244905,0.182382300274965
"4361","11",133339533,133339933,401,"*",6.1332445570126,6.40728050579829,5.79465522830085,0.612625277497436,0.127796337946624,0.182440043773565
"21858","7",141649831,141650231,401,"*",6.4038962951973,6.03484129998461,6.69751455138971,-0.662673251405096,0.127818844723417,0.182462006247883
"20786","7",36659045,36659445,401,"*",6.7190707117763,6.96496111660769,6.4224825778689,0.542478538738796,0.127941690703315,0.182627192981418
"8344","17",61836083,61836483,401,"*",3.42678180836998,3.98192902078908,2.51269982082725,1.46922919996183,0.128047592850612,0.182768176601682
"3019","10",91975242,91975642,401,"*",4.48426382619674,3.93821443022006,4.87944396773113,-0.941229537511073,0.128076211774738,0.182798840784737
"25450","X",137198027,137198427,401,"*",5.07101966616046,5.43945523143989,4.57497449274843,0.864480738691468,0.128152518258014,0.182897560597983
"25145","X",63560855,63561255,401,"*",4.08145927772347,4.55565276071161,3.37036959329115,1.18528316742046,0.12818214493374,0.182929652326475
"23840","9",21747183,21747583,401,"*",4.48917277742467,3.9478255537837,4.88189799746558,-0.934072443681877,0.128239187937836,0.183000864337761
"20843","7",42269232,42269632,401,"*",4.65624807103687,5.07505117318269,4.06372474969708,1.01132642348561,0.128309281839609,0.183090691370084
"10660","2",135663192,135663592,401,"*",5.42659136723571,5.73071748816813,5.04074421172245,0.689973276445675,0.128466889030691,0.183305378366283
"13205","3",19889142,19889542,401,"*",7.29656595526227,7.51128996039308,7.04419931255662,0.467090647836456,0.128495860533911,0.183336505439027
"1465","1",183071194,183071594,401,"*",6.17821842490647,5.83827733303126,6.45313774972059,-0.61486041668933,0.128576884269214,0.18344189247097
"6699","14",101001247,101001647,401,"*",4.79161011672005,4.28734671094898,5.16453965870201,-0.877192947753031,0.128685712453921,0.183586934434736
"24588","9",125328994,125329394,401,"*",5.79638610392968,6.14228636570644,5.34048799634297,0.801798369363475,0.128728892718739,0.183638310149719
"23275","8",124138466,124138866,401,"*",5.8268154636614,6.13214168868448,5.43903012904399,0.693111559640489,0.128778083864375,0.183689052812886
"21953","7",156725067,156725467,401,"*",3.56299343872657,4.09203638751747,2.71881611683509,1.37322027068238,0.128778803517817,0.183689052812886
"1315","1",170560881,170561281,401,"*",5.37843607966818,5.70084159959453,4.96260252072918,0.73823907886535,0.128824916903877,0.183744597808781
"6770","15",34841205,34841605,401,"*",4.62569759142998,4.12764608459679,4.99523393747355,-0.86758785287676,0.128978137136912,0.183952895956653
"4606","12",28124813,28125213,401,"*",4.05782545869542,4.50196993137299,3.41282573272933,1.08914419864367,0.129060057499832,0.184059486334726
"4387","12",6044178,6044578,401,"*",3.89656375373076,3.36841434257056,4.28233308453447,-0.913918741963909,0.129098813832519,0.184104509728428
"22281","8",42279423,42279823,401,"*",5.61989979398314,5.23642720922786,5.92255203621633,-0.686124826988471,0.129140138061943,0.184153189917665
"6489","14",63770177,63770577,401,"*",4.7894202893928,4.26604149132829,5.17265123517295,-0.906609743844653,0.129168980238515,0.184184066333645
"13449","3",43707981,43708381,401,"*",3.90536099302334,4.37193625493896,3.21144744085214,1.16048881408682,0.129186728339311,0.184199120977151
"20296","6",161544492,161544892,401,"*",3.79554839195887,4.32215609619166,2.95766047548798,1.36449562070368,0.129267993343212,0.184304733607881
"7806","16",75415281,75415681,401,"*",4.26488640803251,4.64234484854576,3.75226710857816,0.890077739967595,0.12932902707923,0.184381491219084
"3720","11",73538389,73538789,401,"*",5.71629763209889,6.01130073881815,5.34504767887762,0.666253059940534,0.129366813930943,0.184425099570556
"23469","8",131317410,131317810,401,"*",3.91814192498912,4.41148998446432,3.16252254463935,1.24896743982497,0.129430057916426,0.184504992693951
"1846","1",221715299,221715699,401,"*",5.55298235219163,5.87565185572229,5.13670832451418,0.738943531208101,0.129714969988115,0.184900851388578
"18783","6",22320757,22321157,401,"*",4.44614636165236,3.99230871404154,4.79086334464103,-0.79855463059949,0.129743057379684,0.184920276687592
"22111","8",27281137,27281537,401,"*",4.51904633857895,4.87737216875013,4.04122783622185,0.836144332528276,0.129745761662975,0.184920276687592
"15873","4",110865607,110866007,401,"*",5.60044645321693,5.90908514390834,5.20728949360467,0.701795650303666,0.129750252691836,0.184920276687592
"9327","19",33325962,33326362,401,"*",3.35821574699278,3.93674555764847,2.3773434945499,1.55940206309857,0.129815514142059,0.185002995176416
"14620","3",174153750,174154150,401,"*",4.1548639883601,3.52360017214345,4.59250656949639,-1.06890639735294,0.12982287379796,0.185003191909447
"20730","7",32103320,32103720,401,"*",3.89464324041755,3.37077249487101,4.27813654067641,-0.907364045805407,0.129914973395015,0.185124139972939
"14612","3",173819401,173819801,401,"*",3.10830399722314,3.8131977997306,1.67380496367297,2.13939283605763,0.129930574040998,0.185136072405712
"3130","10",107561367,107561767,401,"*",4.78459081897011,5.15871173098113,4.27813654067641,0.880575190304716,0.129973326112622,0.185177464088681
"14304","3",149300105,149300505,401,"*",5.98848216619425,5.62453765869581,6.27886273820397,-0.654325079508154,0.129974080013216,0.185177464088681
"24697","X",10173584,10173984,401,"*",6.11355320004889,5.76308794075524,6.39530353080369,-0.632215590048448,0.129981618613367,0.185177905996955
"16851","5",45793953,45794353,401,"*",4.96001430371683,5.30953794152003,4.49777782121738,0.811760120302643,0.130058417657833,0.185277014044284
"25256","X",108186794,108187194,401,"*",4.88659392325187,5.2619903877579,4.37778825988524,0.884202127872652,0.130218509006841,0.185488225904266
"23532","8",135701814,135702214,401,"*",3.58748334752138,4.1001193371352,2.78496003390421,1.31515930323099,0.130221162576634,0.185488225904266
"3438","11",19988578,19988978,401,"*",6.75899260188909,7.02339354049074,6.43501227779696,0.588381262693781,0.130250331199502,0.185519458727279
"20059","6",147752662,147753062,401,"*",5.0613361086069,4.67834958101353,5.36368617354079,-0.68533659252726,0.130283926741929,0.185545422911656
"8899","18",45050876,45051276,401,"*",5.00295462302855,5.374416867563,4.50138246441245,0.873034403150545,0.130291811142166,0.185545422911656
"11086","2",165621101,165621501,401,"*",4.37706226047864,4.78715673191832,3.80193529565885,0.98522143625947,0.130311586518055,0.185545422911656
"21968","8",6661438,6661838,401,"*",6.4693008089614,6.14479559917448,6.7340507374143,-0.589255138239817,0.130313959238081,0.185545422911656
"2677","10",61821191,61821591,401,"*",4.10820243252176,3.53491502194036,4.51736676401764,-0.982451742077286,0.130315555897079,0.185545422911656
"15704","4",79442479,79442879,401,"*",4.66966445940982,4.22053589285645,5.01166709935037,-0.791131206493922,0.130322381167314,0.185545422911656
"9912","2",37771730,37772130,401,"*",5.04127047203137,4.68396110273207,5.3274193491658,-0.64345824643373,0.130331761112485,0.185545422911656
"14870","3",188954557,188954957,401,"*",3.99005359568596,4.40506202283551,3.40514923746593,0.999912785369582,0.130332707266011,0.185545422911656
"24025","9",72315108,72315508,401,"*",5.45958773706913,5.75781858361927,5.0832006654525,0.674617918166765,0.130333745229731,0.185545422911656
"18070","5",142959026,142959426,401,"*",4.74320270939037,5.13686901634454,4.20005567814218,0.936813338202362,0.130351506533899,0.185555364713644
"16895","5",54785846,54786246,401,"*",3.9042855637353,4.39176355662765,3.16252254463935,1.2292410119883,0.130358978591096,0.185555364713644
"1835","1",221419657,221420057,401,"*",5.07114311151354,5.39664616134828,4.65012759740138,0.746518563946902,0.130362458197992,0.185555364713644
"22040","8",19135695,19136095,401,"*",6.26379834314076,6.52512772472158,5.94442401235086,0.580703712370727,0.130381486106364,0.185571991892257
"1884","1",224087517,224087917,401,"*",5.90764708877427,6.21079523631191,5.52337625628663,0.687418980025289,0.130388627295676,0.185571991892257
"14381","3",152258376,152258776,401,"*",6.79428863656491,7.02844567670431,6.51462090817764,0.513824768526669,0.13040549186967,0.185585683612977
"15228","4",24659343,24659743,401,"*",5.77800092995606,6.09096045024923,5.37778825988524,0.713172190363987,0.13042105779241,0.185597525748581
"4959","12",70705927,70706327,401,"*",4.18956033096509,4.62396524624534,3.56506510951741,1.05890013672793,0.130435977328078,0.185608446769466
"975","1",115191103,115191503,401,"*",3.57930115392825,4.08863575766035,2.78496003390421,1.30367572375614,0.130471676786735,0.185648934454708
"5713","13",46801873,46802273,401,"*",4.15893363810144,4.58181257145419,3.55815923831071,1.02365333314348,0.130497200551243,0.185674939390266
"7023","15",59268199,59268599,401,"*",5.48176155986939,5.78946329240911,5.09012729030445,0.699336002104662,0.130559026867572,0.185752590819364
"22760","8",85149334,85149734,401,"*",5.30166140873141,4.78798647294135,5.6796891341442,-0.89170266120285,0.130572280145188,0.185756458328116
"25557","X",154730205,154730605,401,"*",5.61230066635105,5.93296265322215,5.19937088103522,0.733591772186932,0.130578639242054,0.185756458328116
"23069","8",109597712,109598112,401,"*",3.88042661871064,4.3576064904268,3.16252254463935,1.19508394578745,0.130583498244634,0.185756458328116
"11792","2",226079591,226079991,401,"*",7.3533417270633,7.5696007051468,7.09885056930713,0.470750135839669,0.130620212159893,0.185789389699896
"22739","8",81783669,81784069,401,"*",4.8902015022693,5.22464064499451,4.45406809234638,0.770572552648133,0.130621153012914,0.185789389699896
"10349","2",79723782,79724182,401,"*",4.87924123669758,4.45022012359809,5.20949490017324,-0.759274776575152,0.130655671954127,0.185828170337599
"7765","16",68658554,68658954,401,"*",6.33822894020126,6.01823969186412,6.59996933258263,-0.581729640718509,0.130738966062424,0.185926551954461
"13541","3",57150949,57151349,401,"*",4.44909694417427,4.83360083251165,3.92332881286806,0.910272019643589,0.130739359314063,0.185926551954461
"13916","3",105715295,105715695,401,"*",4.80253180239008,4.29928020559811,5.17491019109317,-0.875629985495061,0.130757938466874,0.185942651548397
"7427","15",101018091,101018491,401,"*",3.99007736179346,4.48937277785839,3.22022365789911,1.26914911995928,0.130783455857162,0.185968615239163
"2740","10",63514996,63515396,401,"*",4.11272701697,4.51232359916224,3.55815923831071,0.954164360851524,0.130800399540841,0.185982385271536
"11195","2",174836591,174836991,401,"*",6.18590611765084,5.87375022690412,6.44238875214499,-0.568638525240869,0.130831668603075,0.186016521604705
"20087","6",149059522,149059922,401,"*",3.63391341731197,4.24044850960146,2.5671899199863,1.67325858961516,0.130840195031153,0.186018320456634
"25157","X",67619226,67619626,401,"*",3.41044899713335,3.95965145397478,2.51269982082725,1.44695163314753,0.130962846132222,0.18618236360795
"8596","18",8791378,8791778,401,"*",5.5302005700705,5.11880475163248,5.84993923591466,-0.731134484282181,0.130991861773559,0.186213279779981
"8481","17",72468122,72468522,401,"*",5.67214816182478,5.96623521489866,5.30235074339633,0.66388447150233,0.131078414830005,0.186325981085066
"23086","8",115326811,115327211,401,"*",5.84191588343448,6.14395609519257,5.45942748413275,0.684528611059814,0.131127431744272,0.186385315786759
"24514","9",115104802,115105202,401,"*",5.56972071173839,5.16721312356121,5.88407828991125,-0.716865166350038,0.131167873635164,0.186432455991213
"1105","1",119787774,119788174,401,"*",6.59892762812656,6.27456434273609,6.86358321369589,-0.589018870959801,0.131190012515025,0.186446485989706
"16509","5",6492886,6493286,401,"*",5.55131992900566,5.85867763930189,5.1602440933768,0.698433545925096,0.131192300587495,0.186446485989706
"23496","8",133575439,133575839,401,"*",5.99079817919481,5.64529890268317,6.26933543727828,-0.624036534595108,0.131300998286908,0.186590612642925
"20733","7",32191330,32191730,401,"*",4.46507658591286,4.88321465102608,3.87389289090305,1.00932176012303,0.131334471085656,0.186627827838493
"11730","2",223042814,223043214,401,"*",4.92176016998369,5.33564712267483,4.33909601341507,0.996551109259755,0.131343933861967,0.186630922273885
"21078","7",70669795,70670195,401,"*",4.04476710010281,4.47329994385225,3.43242918509855,1.0408707587537,0.131387207438146,0.186672217897097
"8672","18",13260406,13260806,401,"*",5.74510385766328,5.38430281553247,6.0334835934106,-0.649180777878128,0.131387569712802,0.186672217897097
"20590","7",20532796,20533196,401,"*",5.06095969891243,4.67417743131236,5.36566515925805,-0.691487727945688,0.131442172015385,0.186739438924697
"23066","8",108469592,108469992,401,"*",3.2590826858564,3.91461025800952,2.02396596059464,1.89064429741488,0.131519207703291,0.186838521762486
"19247","6",81766423,81766823,401,"*",6.32868183974864,6.61735469228797,5.96742098920704,0.649933703080931,0.131604334223531,0.186949086954554
"18335","5",167920529,167920929,401,"*",4.47354267909833,4.90291158299335,3.85948307074427,1.04342851224908,0.131629938801478,0.18697509133442
"14579","3",172140414,172140814,401,"*",4.73123047973634,4.31316036938179,5.05497508612831,-0.741814716746529,0.131675312375691,0.187029172346443
"732","1",93757620,93758020,401,"*",5.21240034490608,5.5740235298029,4.72867636325346,0.84534716654944,0.131730485980235,0.187097166371439
"11032","2",161123259,161123659,401,"*",5.87391432015622,6.17737605934256,5.48913833639446,0.688237722948098,0.131807121630825,0.187195633769735
"2427","10",33459619,33460019,401,"*",4.64176566162667,5.03984792760197,4.09012729030445,0.949720637297514,0.131848415834131,0.187243900262696
"25302","X",113058608,113059008,401,"*",5.13653921265324,4.73187588577002,5.45220680676285,-0.72033092099283,0.131884923225706,0.187277825210136
"8600","18",8831109,8831509,401,"*",4.84521192350886,4.35669674694805,5.20949490017324,-0.852798153225193,0.131886924998675,0.187277825210136
"3890","11",95459471,95459871,401,"*",5.87726091471524,5.50304523408922,6.17412972189358,-0.671084487804356,0.131912640168432,0.187303958310325
"18820","6",25181806,25182206,401,"*",4.32177981632061,4.74783403162696,3.71452824773248,1.03330578389448,0.131928779910563,0.187316493030472
"14758","3",182344009,182344409,401,"*",6.44981715045211,6.16330535188964,6.68874826616907,-0.525442914279426,0.131993846789861,0.187388378503321
"8280","17",57210195,57210595,401,"*",6.01234631882073,6.30059523659418,5.6517504116773,0.64884482491688,0.131994038960591,0.187388378503321
"13965","3",107988461,107988861,401,"*",5.18631602376151,5.51260653846568,4.76397838262133,0.748628155844347,0.132024768336862,0.187421617824101
"20418","7",6290161,6290561,401,"*",3.85605510543982,4.32652964851011,3.15338706952272,1.17314257898739,0.132090940589046,0.187505165180373
"18084","5",143376913,143377313,401,"*",5.31416083881631,4.96635078857815,5.59419547180046,-0.627844683222313,0.132113217798615,0.187526397028197
"16605","5",16992363,16992763,401,"*",6.43223742607343,6.12687852172662,6.68411903191326,-0.557240510186632,0.132158452243815,0.187580211068871
"826","1",98612683,98613083,401,"*",3.93728778061671,4.38300779453848,3.2889303901819,1.09407740435658,0.132169254015624,0.187585149549709
"4053","11",107496001,107496401,401,"*",5.42235936784424,4.97648672150504,5.76247708586239,-0.785990364357358,0.132186239484695,0.187598863393658
"8358","17",63293126,63293526,401,"*",4.00275203286141,3.26778431616228,4.48732177915368,-1.2195374629914,0.132228498457244,0.187648441916556
"1397","1",174795787,174796187,401,"*",5.70109140698062,5.33462775365412,5.99307029307392,-0.658442539419798,0.132238023331453,0.187651563823473
"16084","4",139243538,139243938,401,"*",5.78700782666811,6.12449092618412,5.3456667189017,0.778824207282418,0.132252230747466,0.187661329749008
"5112","12",89733878,89734278,401,"*",4.8776518083696,5.28437709527015,4.30917142292686,0.975205672343291,0.132260749427197,0.187663022920296
"6716","15",23472686,23473086,401,"*",4.49453357602687,3.83470150779363,4.94559750848239,-1.11089600068875,0.132274171830889,0.187671673347569
"22846","8",93938526,93938926,401,"*",4.42289044262679,4.82702839236086,3.85948307074427,0.967545321616591,0.132365135194398,0.187790332469962
"22047","8",19438452,19438852,401,"*",5.22918051853704,5.60921652859681,4.71177206123325,0.897444467363558,0.13243320891533,0.187876506035714
"2520","10",47557557,47557957,401,"*",4.01457428844611,3.42920328176946,4.42981599733448,-1.00061271556503,0.132479064937429,0.187931152642286
"11464","2",202337143,202337543,401,"*",3.67998259013247,4.23935630169314,2.75413351269392,1.48522278899923,0.132489696541063,0.187935827574138
"11603","2",216693098,216693498,401,"*",5.14700016512931,5.46138589222119,4.74444631000539,0.716939582215802,0.132670546825341,0.188181942781219
"9047","18",62763017,62763417,401,"*",4.56495408806666,4.96011326878204,4.01894493944633,0.941168329335703,0.132678932928401,0.18818341843427
"20232","6",156380222,156380622,401,"*",5.27262743109195,4.77628326439889,5.64122719029457,-0.864943925895679,0.132735824491628,0.188253687196287
"12178","20",11429142,11429542,401,"*",4.43650870296824,4.83739237653666,3.87944396773113,0.95794840880553,0.132759913669636,0.188277428498047
"5525","13",33509714,33510114,401,"*",3.90883210437222,4.39824503612976,3.16252254463935,1.23572249149041,0.132783092833264,0.188299876678802
"17697","5",111858995,111859395,401,"*",2.76392685549179,3.63221508028627,0.245261825098939,3.38695325518734,0.132804899642677,0.188320376344852
"19973","6",142853725,142854125,401,"*",4.89731265180357,5.29135822060643,4.35343932318344,0.937918897422998,0.132895831593327,0.188438889342882
"98","1",14742177,14742577,401,"*",7.68797311776125,7.4648156216932,7.88119173561207,-0.416376113918871,0.132934786635386,0.188483692939191
"7506","16",28042862,28043262,401,"*",3.95809461782846,3.29031022658216,4.41282573272933,-1.12251550614716,0.132953432823666,0.188499697939935
"1678","1",209364712,209365112,401,"*",6.07713348075361,5.70422478738747,6.37318084922608,-0.668956061838612,0.133041220032663,0.188613723010336
"772","1",95092906,95093306,401,"*",5.49762245951249,5.82804405345072,5.06831705611908,0.759726997331637,0.133053403109909,0.188620556741168
"24267","9",87898134,87898534,401,"*",2.95882773482768,1.76780309470733,3.6022298756635,-1.83442678095616,0.13308499093171,0.188654896950451
"2060","1",241603644,241604044,401,"*",4.23410670719686,4.62487766488238,3.69648607299705,0.928391591885327,0.1331418209335,0.188725013482786
"17951","5",127858428,127858828,401,"*",3.25389903379113,3.90802544982572,2.02396596059464,1.88405948923108,0.133196428247137,0.188791971828879
"16752","5",36523893,36524293,401,"*",3.04707521767202,3.73770216556347,1.67380496367297,2.06389720189051,0.133245753436745,0.188851436323238
"21489","7",108307238,108307638,401,"*",5.50623636187427,5.81850453061626,5.1071563806147,0.711348150001553,0.133333776801574,0.188965738775322
"8722","18",22119669,22120069,401,"*",4.91112210317054,4.46984863681507,5.24856577699449,-0.778717140179421,0.133372874049685,0.189010692449235
"4635","12",30691353,30691753,401,"*",4.15962714050212,4.5641330016999,3.59550004262828,0.968632959071619,0.133401954207244,0.189041446115786
"8346","17",62493266,62493666,401,"*",6.24050714840229,5.88283263742671,6.52688973216879,-0.644057094742084,0.133456506383337,0.189108290310765
"24319","9",94698005,94698405,401,"*",4.65808050211528,4.23290476635916,4.986057516896,-0.753152750536838,0.133516554724508,0.189182914763963
"18358","5",169629864,169630264,401,"*",4.55051377981025,4.04986831024241,4.92146980333283,-0.871601493090417,0.133565030183653,0.189241133966308
"13866","3",101203435,101203835,401,"*",3.71544754880492,2.91534261351267,4.22711049471927,-1.3117678812066,0.133602195011709,0.189283322188362
"6383","14",55977397,55977797,401,"*",3.85876801867717,4.38417548573699,3.02396596059464,1.36020952514235,0.13364199488014,0.18932522472388
"16973","5",57735740,57736140,401,"*",7.04755546849454,6.79628871079188,7.26148326958038,-0.465194558788496,0.133646551795872,0.18932522472388
"9322","19",31448285,31448685,401,"*",3.81879225402697,4.39992384425717,2.8302243258201,1.56969951843707,0.133793529240808,0.189522954497706
"12143","20",10657348,10657748,401,"*",4.91841021530023,4.4257374235154,5.28499016058634,-0.859252737070942,0.133947748792007,0.189730920521599
"1016","1",116207269,116207669,401,"*",5.87357359570698,6.1603794803247,5.51523733623956,0.645142144085142,0.133961322717076,0.189739656403276
"16976","5",57816121,57816521,401,"*",6.54413157108169,6.27139255470322,6.77341610599483,-0.502023551291607,0.133992679404177,0.189773577011068
"2156","10",4770751,4771151,401,"*",4.93000606280964,5.26068143582227,4.50027086644325,0.760410569379018,0.134048478379016,0.189842109520352
"701","1",90391123,90391523,401,"*",5.71414142055467,6.02927371599079,5.31035959734584,0.718914118644959,0.134105658090179,0.189912589770824
"7931","17",9389043,9389443,401,"*",5.59301802168294,5.904528403598,5.19517793138188,0.709350472216124,0.13420184153056,0.190038293976557
"8576","18",3910540,3910940,401,"*",4.98877543432922,5.32177932852781,4.55508719107535,0.76669213745246,0.134223070478838,0.190049240049017
"9334","19",34270131,34270531,401,"*",5.82026898522266,6.13208254893065,5.42193303483385,0.710149514096808,0.134224408627015,0.190049240049017
"9724","2",20517045,20517445,401,"*",6.12353280350775,5.78941983897444,6.39463365526692,-0.605213816292479,0.13429176106638,0.190134096109126
"3040","10",93489033,93489433,401,"*",5.13070173185298,4.71326393230225,5.45406809234638,-0.740804160044127,0.134346809408842,0.190201523262543
"15040","4",7892146,7892546,401,"*",4.0222850091215,4.48277650142863,3.34187863751195,1.14089786391668,0.134427957302217,0.190305891366501
"168","1",26705706,26706106,401,"*",4.18640025870009,4.60104153598362,3.6022298756635,0.998811660320125,0.13449722460268,0.190393429843148
"16390","4",181952484,181952884,401,"*",4.40944096819896,4.87368438560035,3.72072627288634,1.15295811271401,0.134516352405033,0.190405450750334
"14747","3",181974192,181974592,401,"*",3.34953440768601,3.92510680300441,2.3773434945499,1.54776330845451,0.134524611455439,0.190405450750334
"10465","2",101830097,101830497,401,"*",5.76590458699836,5.3525796629665,6.08680416007559,-0.73422449710909,0.13452801384109,0.190405450750334
"24443","9",108057340,108057740,401,"*",6.30386292875247,5.88030267578629,6.63088061286301,-0.750577937076718,0.134883606966131,0.190898195859806
"14724","3",181387346,181387746,401,"*",5.9707960566018,6.57295411339395,4.91794436074517,1.65500975264878,0.134946166323367,0.190976184337201
"19297","6",87808371,87808771,401,"*",5.05365320548208,4.70216464669834,5.33606336853518,-0.633898721836843,0.135148741702889,0.191243667288481
"7498","16",24526177,24526577,401,"*",5.14868803897496,4.66153051543842,5.51221871997821,-0.85068820453979,0.135150103544018,0.191243667288481
"10331","2",75367280,75367680,401,"*",5.58532956577258,5.90190917917355,5.17916237388508,0.722746805288472,0.135411172225915,0.191602508151532
"22136","8",30972080,30972480,401,"*",6.55723392567027,6.8437371412509,6.19937088103522,0.644366260215675,0.135434825235911,0.191625392295017
"14199","3",132542903,132543303,401,"*",4.80453015511215,5.14403129576288,4.35972003954763,0.784311256215243,0.135454174074667,0.1916379692242
"11841","2",229175096,229175496,401,"*",3.47415615755307,2.7294234593721,3.96289898525323,-1.23347552588113,0.135458675412281,0.1916379692242
"5984","13",97282669,97283069,401,"*",6.31918702286213,6.0035712014999,6.57799785043808,-0.57442664893818,0.135471024273823,0.191644856140416
"13672","3",71130495,71130895,401,"*",5.96141716701112,6.23658626770747,5.62109348205607,0.6154927856514,0.135523223924049,0.191708114328343
"7558","16",51431523,51431923,401,"*",5.90701275211902,6.22955408541725,5.4909526092087,0.738601476208546,0.135560164744179,0.191749781923493
"8897","18",45016580,45016980,401,"*",6.31084308682599,6.63680111349849,5.88906391773595,0.747737195762537,0.13563072121819,0.191838991617027
"7257","15",84804413,84804813,401,"*",4.45594681880213,4.85138243086716,3.90940675064248,0.94197568022468,0.135742719665599,0.191986804637184
"643","1",87140831,87141231,401,"*",5.42708714526245,5.00103452023065,5.7555841715326,-0.754549651301947,0.135859105222211,0.192126329985331
"20272","6",159487833,159488233,401,"*",4.31996605754988,4.72320994275438,3.75830543878508,0.964904503969297,0.135861741199124,0.192126329985331
"22608","8",73835281,73835681,401,"*",4.36322763126438,3.90814990699192,4.70865708290209,-0.800507175910166,0.135863868920847,0.192126329985331
"19209","6",75532555,75532955,401,"*",6.61735918983422,6.86855696227184,6.31300592452332,0.555551037748521,0.13592534537606,0.19219446986775
"22775","8",86391603,86392003,401,"*",7.26255818075245,7.02669429559958,7.46522494226405,-0.438530646664464,0.13592705929674,0.19219446986775
"18470","6",3592507,3592907,401,"*",5.90651892022717,6.22150510108991,5.50297756101561,0.718527540074296,0.135990533900666,0.192267295367756
"7557","16",50879968,50880368,401,"*",4.68402798099785,5.07494031300401,4.14613825154962,0.928802061454383,0.135993574520405,0.192267295367756
"19323","6",88842876,88843276,401,"*",3.51716549996595,4.14126440913868,2.39295223349534,1.74831217564333,0.136002940591824,0.192269926167504
"12827","21",35614559,35614959,401,"*",6.36450994073307,6.61336937920133,6.06358653082685,0.549782848374476,0.136195095307395,0.192530954176406
"5866","13",76279774,76280174,401,"*",5.98511329758957,5.58395500454436,6.29864932237474,-0.714694317830373,0.136265710289815,0.192620149324311
"16638","5",30894864,30895264,401,"*",4.50617854238324,3.97838475056084,4.89175909563291,-0.913374345072075,0.136346537025574,0.192723768788411
"24768","X",13064639,13065039,401,"*",4.41429907705326,4.80653153315705,3.87389289090305,0.932638642253994,0.13636785916689,0.192734133952238
"22729","8",81306986,81307386,401,"*",4.49592651556012,3.9621739669192,4.88466084765493,-0.922486880735728,0.136368916856049,0.192734133952238
"7316","15",89165655,89166055,401,"*",3.43903199830889,2.38606131367212,4.04122783622185,-1.65516652254973,0.136420758406595,0.192796766638725
"21379","7",96075916,96076316,401,"*",5.16358325384198,5.51071525861372,4.70553536434574,0.805179894267973,0.136572107110258,0.193000013236463
"15687","4",77652060,77652460,401,"*",4.55786783308167,3.99840375761107,4.95998510521723,-0.961581347606158,0.136589976651419,0.193011499767055
"20641","7",24882968,24883368,401,"*",5.32158313334501,5.61956241733248,4.94559750848239,0.673964908850098,0.136595303723035,0.193011499767055
"2337","10",26430650,26431050,401,"*",4.33728367152075,4.73265695197273,3.79086334464103,0.941793607331708,0.13661738444064,0.193032053091408
"9660","2",17416787,17417187,401,"*",6.74740340554626,6.981081817947,6.4684188013564,0.512663016590595,0.136737896666126,0.193184739434334
"8940","18",49548167,49548567,401,"*",6.4543714029346,6.11319631595068,6.73009594873388,-0.616899632783205,0.136740529321679,0.193184739434334
"16570","5",13745517,13745917,401,"*",4.21891810664646,3.70166840563031,4.59886888327836,-0.897200477648046,0.136769967807946,0.193212811423669
"5022","12",76177765,76178165,401,"*",3.52495328009061,2.76780309470733,4.01894493944633,-1.251141844739,0.136785084873601,0.193212811423669
"9373","19",37065251,37065651,401,"*",3.10529800964621,2.1351235702168,3.68018004303805,-1.54505647282125,0.136787747268474,0.193212811423669
"3145","10",112583486,112583886,401,"*",5.66349856531251,5.29317653566039,5.95791664251705,-0.664740106856659,0.136790567600558,0.193212811423669
"7273","15",85592134,85592534,401,"*",6.19936864132808,6.46383984455851,5.87528266379561,0.588557180762902,0.136912360029821,0.193374177927223
"16441","4",187065379,187065779,401,"*",3.50836152104762,4.08708524861946,2.52691758238415,1.56016766623531,0.136933398709795,0.193393230505956
"15431","4",48970569,48970969,401,"*",5.79095860082079,6.07607146242927,5.4352660720579,0.640805390371372,0.136942262355212,0.193395086935822
"10606","2",128535836,128536236,401,"*",5.36943408656185,5.71321812204214,4.91721773244254,0.796000389599606,0.136968295375878,0.193421189071122
"3933","11",96235187,96235587,401,"*",4.48694572353418,4.82498618270537,4.04464783404097,0.780338348664396,0.137060225939128,0.193540341092965
"21375","7",95908433,95908833,401,"*",4.14553686284267,4.58928382647719,3.50138246441245,1.08790136206474,0.137111988242972,0.193602762211788
"7873","16",86823772,86824172,401,"*",4.93535428272059,5.3416889919994,4.36764143406268,0.974047557936723,0.137144984663323,0.193628679219066
