"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"23456","8",130622257,130622657,401,"*",4.73645047965813,5.03489640429307,4.35972003954763,0.675176364745433,0.211636642427359,0.279548508865014
"13536","3",56926730,56927130,401,"*",6.36434158825438,6.10640324518002,6.58308291217332,-0.476679666993295,0.211783454318534,0.279728006900256
"14048","3",114608280,114608680,401,"*",4.21725260880206,3.7794194788057,4.55268717140436,-0.773267692598668,0.211872103558455,0.279830667942943
"12178","20",11432332,11432732,401,"*",4.92251429119743,4.60780285309441,5.18071745904936,-0.572914605954947,0.211964601171617,0.279938400887407
"7224","15",80115177,80115577,401,"*",4.15204740981738,4.48478265774083,3.71881611683509,0.765966540905739,0.212019770097794,0.279996825840341
"13256","3",25465471,25465871,401,"*",5.5071806103923,5.7971813211264,5.14383375625422,0.653347564872176,0.212150866315683,0.280155510441414
"10209","2",64975300,64975700,401,"*",5.55732520176456,5.25515463048799,5.80703598539521,-0.551881354907225,0.212227400593415,0.280242130707816
"14127","3",123765476,123765876,401,"*",4.23070427089124,3.77764337123657,4.57497449274843,-0.797331121511853,0.212255887285322,0.280265299417567
"6437","14",61262056,61262456,401,"*",4.85884031267877,5.18262950721352,4.44069563547396,0.741933871739564,0.212374616780223,0.280407617310561
"10645","2",134099278,134099678,401,"*",3.70224074366873,3.05776628926596,4.14613825154962,-1.08837196228366,0.212445081800228,0.280473867528943
"6468","14",61925135,61925535,401,"*",3.59794368859637,4.08401076624715,2.85948307074427,1.22452769550289,0.212446691585887,0.280473867528943
"14231","3",136350173,136350573,401,"*",5.53812486885118,5.1739093244154,5.82867762387046,-0.654768299455062,0.212503247242347,0.280534074487732
"24239","9",86576475,86576875,401,"*",4.05831926063717,4.3730227711899,3.65524291539389,0.717779855796016,0.212543935589594,0.280573329248289
"7877","16",87077123,87077523,401,"*",3.77099211688754,4.23727503943235,3.07773182600088,1.15954321343147,0.212693586242929,0.28075641065644
"13070","22",43902318,43902718,401,"*",5.54606338431994,5.20348431763381,5.82270268880165,-0.619218371167838,0.212763884416149,0.28083473299346
"14064","3",115217901,115218301,401,"*",4.9821149407434,5.27712214491077,4.61085848506926,0.66626365984151,0.212824945892389,0.280900856037688
"12865","21",38773265,38773665,401,"*",5.5667050903587,5.83728715218188,5.23338095367673,0.603906198505149,0.212876242194833,0.280954084190985
"24999","X",38055117,38055517,401,"*",5.20131973194976,5.5153552771579,4.79934128321146,0.716013993946447,0.212899288734006,0.280970024740356
"8708","18",14985600,14986000,401,"*",4.49652511916113,4.16794325634906,4.76397838262133,-0.596035126272275,0.213010562081965,0.281102393400217
"562","1",77888257,77888657,401,"*",4.59844860805345,4.28370778036421,4.85667153293235,-0.572963752568148,0.213130163153467,0.281245737653988
"25367","X",122552310,122552710,401,"*",4.4369871195261,3.96707841425785,4.79086334464103,-0.823784930383177,0.213246808335112,0.281385166760017
"11475","2",203682575,203682975,401,"*",5.31633908707538,4.95862365306776,5.60274785732634,-0.64412420425858,0.213267268515251,0.281397669222554
"9096","18",75624897,75625297,401,"*",5.02654962825068,4.59557135957154,5.35795831958419,-0.76238696001265,0.213342311884297,0.281482187032097
"4260","11",126373397,126373797,401,"*",4.98151813240656,4.58054982455024,5.29493838044565,-0.714388555895408,0.213415099593855,0.281563720189338
"22404","8",57865039,57865439,401,"*",4.67874328557154,4.21712402238846,5.02791518382058,-0.810791161432117,0.213492063708926,0.281640473786949
"5568","13",37194372,37194772,401,"*",5.50325985730375,5.77205239991434,5.17265123517295,0.599401164741395,0.213495265458892,0.281640473786949
"7946","17",11719844,11720244,401,"*",4.12840248780094,4.46036394949143,3.69648607299705,0.76387787649438,0.213615031806054,0.28178395667871
"22467","8",60949780,60950180,401,"*",5.15831898063267,4.82813984260369,5.42682798170956,-0.598688139105878,0.213631912212966,0.28179171283457
"6569","14",71467518,71467918,401,"*",5.45632234292637,5.71888269012245,5.13510504405086,0.583777646071592,0.213657786967837,0.281811331598173
"8031","17",22704670,22705070,401,"*",2.49348269737928,3.33305253406894,0.245261825098939,3.08779070897,0.213775773644465,0.28195243629269
"1114","1",121396832,121397232,401,"*",4.01883418068787,4.40275344605653,3.49416414908336,0.908589296973171,0.21386723424482,0.282058542574026
"20214","6",155273456,155273856,401,"*",6.30701401610634,6.53685711403648,6.0334835934106,0.50337352062588,0.213933025091467,0.282130785149455
"20696","7",29865550,29865950,401,"*",4.45610678999749,4.76160615540347,4.06804148380336,0.693564671600114,0.214014569410208,0.282223794595206
"20233","6",156557398,156557798,401,"*",4.30106879625711,4.68541586061092,3.77559535380059,0.909820506810325,0.214211928174284,0.282469512617752
"1305","1",170461514,170461914,401,"*",5.86877642684541,6.13542300905152,5.54141305297056,0.594009956080961,0.214231478153967,0.282478782829947
"69","1",11180209,11180609,401,"*",6.16891601703925,5.86231745848426,6.4216394853668,-0.55932202688254,0.214241013148821,0.282478782829947
"11877","2",233699335,233699735,401,"*",5.36846491825246,5.6914324245686,4.95169340072592,0.739739023842682,0.214264980444751,0.28249584327926
"12978","22",28268139,28268539,401,"*",3.44387474137586,3.89451373229462,2.78496003390421,1.10955369839041,0.214350599514918,0.282594182047047
"11598","2",216555243,216555643,401,"*",5.5082085124151,5.79593007017811,5.14843907161915,0.647490998558961,0.214518753534846,0.282801316995966
"16748","5",36407396,36407796,401,"*",5.28658781476429,4.95591034146579,5.55542579926396,-0.599515457798177,0.21456983458046,0.282853986550112
"4844","12",63862202,63862602,401,"*",4.63037312201011,4.90627216443761,4.2889303901819,0.617341774255713,0.214580790155697,0.282853986550112
"9891","2",37454956,37455356,401,"*",5.20815516496541,4.9106977800999,5.45464208600616,-0.543944305906259,0.21466567567379,0.282951319751971
"9745","2",27566695,27567095,401,"*",4.10616740843979,4.49194388841864,3.57800452701905,0.91393936139959,0.214686466888705,0.28295719154142
"19822","6",133916582,133916982,401,"*",4.25164214563208,4.61231217970137,3.76962910673632,0.842683072965055,0.214692222626446,0.28295719154142
"6788","15",36039940,36040340,401,"*",3.87541125778703,4.25304705746803,3.36246320518686,0.890583852281169,0.214932091212371,0.283258756417971
"16080","4",139014421,139014821,401,"*",5.72254769888371,5.42407594382333,5.96972995733505,-0.54565401351172,0.215095607007515,0.283459670187494
"1728","1",214248754,214249154,401,"*",5.00943934396421,5.27045046182712,4.69054087058775,0.579909591239367,0.215299600034904,0.283713902695309
"11411","2",196113606,196114006,401,"*",5.18615171222391,4.83031330701951,5.47135812462674,-0.641044817607236,0.215315877133413,0.283720756617773
"8047","17",26819381,26819781,401,"*",3.68946301854923,4.21298777912869,2.85948307074427,1.35350470838442,0.215413594499667,0.283834917787329
"2517","10",47553282,47553682,401,"*",4.12554585331936,3.71554156485769,4.44444557146542,-0.728904006607736,0.21559777555417,0.284062988303447
"18927","6",44696046,44696446,401,"*",6.17641987723757,6.40701725140223,5.90181957345283,0.505197677949402,0.215772858359778,0.284279048487583
"4432","12",13173522,13173922,401,"*",6.80495962826088,6.55871423219278,7.01523914231301,-0.456524910120236,0.215804464654641,0.284306066992044
"7135","15",67840054,67840454,401,"*",5.22469526153039,4.87489628309069,5.50601555462325,-0.631119271532561,0.215841166539326,0.284326688446769
"15003","4",3112998,3113398,401,"*",5.99118073238373,6.21399725093586,5.7275523809271,0.486444870008759,0.215842316658958,0.284326688446769
"16824","5",42840221,42840621,401,"*",4.52605828094245,4.8728570012816,4.06859257580719,0.804264425474409,0.215861633453747,0.284337512343867
"12627","21",15437945,15438345,401,"*",4.73653919340215,5.00330715158882,4.40899259086395,0.594314560724872,0.215910798327424,0.284378803997783
"14354","3",150449461,150449861,401,"*",5.96175884569348,5.66872182813265,6.20520601751976,-0.536484189387116,0.21591518421896,0.284378803997783
"16135","4",147981323,147981723,401,"*",4.95449890284776,5.24148395535554,4.59588239928937,0.645601556066172,0.216013082931101,0.284493117345146
"23458","8",130634499,130634899,401,"*",3.09144308847972,3.69821439632395,2.02396596059464,1.67424843572931,0.216171665097468,0.284687336030885
"6581","14",71799797,71800197,401,"*",5.10771336959028,4.74797771331874,5.39541335925129,-0.647435645932555,0.216340371127434,0.284894866687248
"17229","5",74206386,74206786,401,"*",6.02570846382851,5.73683107609053,6.26628078211804,-0.529449706027509,0.216377417720515,0.284924037740551
"7140","15",68524737,68525137,401,"*",4.99065423956962,4.50387270302141,5.35397638597,-0.850103682948586,0.21638476851205,0.284924037740551
"15583","4",67750655,67751055,401,"*",5.27224616440941,4.98394190974785,5.51242127168415,-0.5284793619363,0.216433576793255,0.284973657318737
"5273","12",105825186,105825586,401,"*",5.0762882475346,5.36192947103295,4.71977151099612,0.642157960036823,0.216444996987307,0.284974046197926
"19922","6",140174506,140174906,401,"*",4.74620599456251,5.041898857651,4.37386075784395,0.668038099807054,0.216461402957634,0.284980999031853
"10629","2",132477979,132478379,401,"*",3.65743996673175,3.03651652300116,4.09012729030445,-1.05361076730329,0.216671852062186,0.285243404379944
"16334","4",172998633,172999033,401,"*",6.46031930238122,6.67211320750146,6.21199321896341,0.460119988538051,0.216766553457254,0.285353411447712
"18003","5",134438256,134438656,401,"*",5.69866500999174,5.43127862406438,5.92415797055086,-0.492879346486484,0.216826995835119,0.285418310653258
"21398","7",96962282,96962682,401,"*",5.69993983692961,5.97154810716772,5.36505464288429,0.606493464283431,0.217022006316754,0.285660331627869
"4656","12",32901452,32901852,401,"*",4.54694007041465,4.07572600241787,4.90155324862139,-0.82582724620352,0.217154514586406,0.285820061948689
"8167","17",43753469,43753869,401,"*",5.39919198432541,5.65520555631751,5.08773149039448,0.56747406592303,0.217222254260038,0.285894531425018
"5888","13",77521184,77521584,401,"*",3.36534769692049,3.86183910801053,2.6022298756635,1.25960923234704,0.217262905070573,0.285933342390453
"5348","12",119716460,119716860,401,"*",4.46669005890912,4.07793570523919,4.77261531443365,-0.694679609194459,0.217389793518299,0.28607798212563
"15927","4",120078185,120078585,401,"*",3.63538642140272,2.99420672579279,4.07773182600088,-1.08352510020809,0.217395143662458,0.28607798212563
"20752","7",33888208,33888608,401,"*",5.86233221436579,6.14682528025583,5.50760553974541,0.639219740510413,0.217453094010028,0.286139541591456
"12026","20",2814604,2815004,401,"*",5.69859033812485,5.98435647174697,5.34187863751195,0.64247783423502,0.217521138964052,0.286214377219189
"5579","13",38821770,38822170,401,"*",6.82173553477513,7.02775815518223,6.58131121737476,0.446446937807464,0.217534278275633,0.286216964009893
"4800","12",56803664,56804064,401,"*",3.60766941638368,2.93699764269011,4.06372474969708,-1.12672710700697,0.21756736350556,0.286245792684049
"21634","7",123041047,123041447,401,"*",6.50020980572604,6.71632327654617,6.24592027202051,0.470403004525653,0.217589499756111,0.286260213946512
"4375","12",1779798,1780198,401,"*",5.34904934964866,5.6117433019863,5.02763178441221,0.584111517574084,0.21774130747659,0.286445220435514
"1201","1",162072636,162073036,401,"*",4.19870905979165,4.54816985360663,3.73658288397445,0.81158696963218,0.217842694778402,0.286563881756461
"23837","9",21744846,21745246,401,"*",3.6360261934423,4.05180479516097,3.04958034476518,1.00222445039579,0.217895682862137,0.286618866806845
"275","1",42844623,42845023,401,"*",6.50617463141513,6.22309064019957,6.74271948865717,-0.519628848457595,0.21794023568774,0.286649251869029
"5440","13",24038822,24039222,401,"*",7.29988273834209,7.10924751088539,7.46824258465992,-0.358995073774535,0.217941162921658,0.286649251869029
"19642","6",121828535,121828935,401,"*",3.95171966162749,4.32103676988254,3.45406809234638,0.866968677536168,0.218133194569754,0.286887093089224
"24166","9",81293690,81294090,401,"*",4.44413329096081,4.77211779068917,4.01894493944633,0.753172851242836,0.218179350526892,0.28693257359588
"20494","7",17276049,17276449,401,"*",6.35580389087071,6.09744983133911,6.5748438869986,-0.477394055659492,0.218194848812335,0.28693257359588
"9742","2",26049684,26050084,401,"*",4.58826440415946,4.87686909797216,4.22711049471927,0.649758603252885,0.218205927173737,0.28693257359588
"23516","8",134622204,134622604,401,"*",6.32105219091515,6.07172259269977,6.53357513894566,-0.461852546245896,0.218212580661358,0.28693257359588
"18813","6",25016195,25016595,401,"*",5.10817408571025,4.8133913531201,5.35282361001577,-0.539432256895668,0.218231009975749,0.28694207738111
"10372","2",85585802,85586202,401,"*",5.5443325334951,5.15995626517016,5.84754614899074,-0.687589883820579,0.218273289280149,0.286982937853528
"11038","2",161905701,161906101,401,"*",6.26584746872549,6.4950564565149,5.99321543530662,0.501841021208274,0.218288005338859,0.286987556187652
"25123","X",50594738,50595138,401,"*",4.02460418259225,4.38390703484106,3.54503978281057,0.838867252030488,0.218360280805168,0.287067844655129
"12558","20",58524861,58525261,401,"*",5.51939136692899,5.78644817309477,5.19140856508248,0.595039608012295,0.218429624536643,0.287144270867836
"13953","3",107227046,107227446,401,"*",3.1675713386614,3.70970105156262,2.2889303901819,1.42077066138073,0.218570156874796,0.287314267896791
"3621","11",46055380,46055780,401,"*",4.67470327038081,4.24537859554628,5.005136246067,-0.759757650520724,0.218600446528488,0.287339338991879
"3883","11",95338567,95338967,401,"*",5.97979778961983,5.6247640715139,6.26448796143981,-0.639723889925911,0.218700241881347,0.287449184522321
"10942","2",156908820,156909220,401,"*",5.20898703573029,5.4504821807684,4.91877661791299,0.531705562855419,0.218706457149439,0.287449184522321
"14017","3",112446241,112446641,401,"*",4.08121426757394,3.46705027393223,4.51063381368223,-1.04358353975,0.218744945538859,0.287485020005305
"13296","3",29179200,29179600,401,"*",6.24814631125527,6.47049876366563,5.98516786005778,0.48533090360784,0.219017573340927,0.287828553185984
"4598","12",27966807,27967207,401,"*",5.91744621180358,5.66484753245945,6.13233805407915,-0.4674905216197,0.219041027481446,0.28784460883213
"9690","2",18356697,18357097,401,"*",3.77809455968579,4.18388642913109,3.21144744085214,0.972438988278943,0.219096228939218,0.287902380245564
"19593","6",117448756,117449156,401,"*",7.29410866706436,7.4807000380021,7.07974854233241,0.400951495669691,0.219321449721576,0.288183547374603
"7144","15",69486353,69486753,401,"*",6.04163536064165,5.72472155717214,6.30131719712523,-0.576595639953087,0.21936178224742,0.288221759030053
"20605","7",22651980,22652380,401,"*",4.49889084435179,4.15215115755082,4.77823237619,-0.626081218639176,0.219387826477724,0.288241194186458
"24840","X",15422001,15422401,401,"*",4.46054747533439,4.77143528792248,4.06372474969708,0.707710538225396,0.219786535853968,0.288750225789068
"16986","5",58149263,58149663,401,"*",3.50555899352636,4.06937855871323,2.5671899199863,1.50218863872693,0.219823640901908,0.28878416253876
"19580","6",116447602,116448002,401,"*",5.1670404635547,5.41056385254771,4.87389289090305,0.536670961644661,0.219928921959514,0.288907654611021
"593","1",84620786,84621186,401,"*",5.84935300445453,6.12545065873598,5.50760553974541,0.617845118990562,0.220024773071508,0.28901874708988
"10107","2",54073811,54074211,401,"*",4.45321330322831,4.77594827926714,4.03682999837847,0.739118280888672,0.220141394023502,0.289157109491643
"5774","13",59425453,59425853,401,"*",3.23676389333221,3.75012720805695,2.43242918509855,1.3176980229584,0.220418522469312,0.289506274500021
"12112","20",9482990,9483390,401,"*",4.65693976849836,4.97096029146103,4.25498599552182,0.715974295939213,0.220440008566324,0.289519650299167
"5291","12",106768015,106768415,401,"*",5.26072369775986,5.52712177448299,4.93373534605195,0.593386428431034,0.220590271671007,0.289702148122251
"8925","18",48003963,48004363,401,"*",4.40528494639885,4.76799374265278,3.91960839524782,0.848385347404956,0.220650873294621,0.289765805249408
"16966","5",57598734,57599134,401,"*",5.20483947294171,5.49195852788154,4.84601331215509,0.645945215726455,0.220661366450664,0.289765805249408
"7079","15",63483632,63484032,401,"*",6.61127349169713,6.83451296316672,6.34705237954253,0.487460583624193,0.220695454282703,0.289795712369578
"18244","5",158154286,158154686,401,"*",5.63112382886942,5.8747328603741,5.33785201232684,0.536880848047263,0.220760124175694,0.289865771740457
"12114","20",9532003,9532403,401,"*",3.91225466611637,4.29745911881429,3.38516897308728,0.912290145727011,0.220816198637089,0.289924538405314
"6277","14",38505571,38505971,401,"*",4.29222852409808,4.66035683372151,3.796742598243,0.863614235478507,0.220958291513552,0.290096232659071
"25389","X",129877009,129877409,401,"*",6.57367338571258,6.32236370832609,6.78763227587758,-0.465268567551495,0.221038988565601,0.290187306841761
"12702","21",26128866,26129266,401,"*",4.50156636824828,4.13469111703453,4.79380596632295,-0.65911484928842,0.22112333133251,0.290283157659693
"12475","20",50987722,50988122,401,"*",4.59550535670892,4.2266304810726,4.88900981856966,-0.662379337497065,0.221253474012911,0.290439120135017
"16008","4",126916881,126917281,401,"*",5.34763205884582,5.6033913251058,5.03654834494496,0.566842980160838,0.221342576370307,0.290541195813568
"20013","6",144683667,144684067,401,"*",6.61388103227358,6.81938425217822,6.37416419072363,0.445220061454591,0.221495795193749,0.290727417999747
"4113","11",112514353,112514753,401,"*",5.95814785816328,6.22758329638777,5.62656464672129,0.60101864966648,0.22159957031244,0.290848726398702
"6320","14",51453890,51454290,401,"*",5.84664409652553,6.0996283412545,5.5396611780479,0.559967163206602,0.221641351747036,0.290875112037782
"9018","18",58849571,58849971,401,"*",5.13698217159643,5.38291527560246,4.84033184525125,0.542583430351216,0.221642384129664,0.290875112037782
"1322","1",170870183,170870583,401,"*",3.67589015331062,4.05865374305084,3.15338706952272,0.905266673528128,0.221655353761599,0.290877230633049
"2038","1",240134630,240135030,401,"*",3.50214164551084,4.02000548221873,2.68652707565654,1.33347840656218,0.221704048456216,0.290926228433709
"11713","2",222734018,222734418,401,"*",7.03993690123332,6.7960679264468,7.24848215418264,-0.452414227735837,0.22174243423326,0.290961694258743
"22577","8",70074841,70075241,401,"*",7.92432806905213,7.75317474078062,8.07731307153157,-0.32413833075095,0.221775330198399,0.290979179042815
"7937","17",9880553,9880953,401,"*",4.37446016094933,4.68016807105264,3.986057516896,0.694110554156643,0.221778477968141,0.290979179042815
"25498","X",141220646,141221046,401,"*",5.2750516835931,5.5317320239839,4.96260252072918,0.569129503254723,0.221835257567728,0.291038768648139
"10293","2",72718886,72719286,401,"*",3.84807720157692,4.29898918968612,3.18857324775565,1.11041594193046,0.22188593864678,0.291090351550544
"21448","7",106610973,106611373,401,"*",6.46117720601861,6.2197338211969,6.66794720927052,-0.448213388073621,0.221959386657494,0.291171795391938
"18084","5",143494191,143494591,401,"*",3.60455336722377,4.02242473126139,3.0139063825572,1.00851834870419,0.222099300997482,0.291340418596451
"17232","5",74232290,74232690,401,"*",7.151625638383,6.95691742220778,7.3231532655885,-0.366235843380717,0.22220835282664,0.291468542475663
"6119","14",20690984,20691384,401,"*",3.97732327109627,4.38201838697785,3.41282573272933,0.969192654248523,0.22227345143601,0.291539003173826
"17717","5",113166872,113167272,401,"*",6.43345063236897,6.66896800971252,6.15183834704863,0.51712966266389,0.22236856047129,0.291648817010526
"3278","10",127972923,127973323,401,"*",3.84021448383918,4.19850265805204,3.36246320518686,0.836039452865179,0.22238849679666,0.291660031432687
"7674","16",60729048,60729448,401,"*",4.09133376032145,3.43855545274776,4.53912003902442,-1.10056458627666,0.222466806235726,0.291747796474395
"24607","9",128558791,128559191,401,"*",6.36373451018346,6.09337314753442,6.59133778304276,-0.497964635508348,0.222497345180828,0.291772908475073
"2865","10",76428551,76428951,401,"*",5.85879065795653,5.57822224248947,6.09357817155089,-0.515355929061425,0.222615708340273,0.291913180693341
"8736","18",22704329,22704729,401,"*",3.38026066655557,2.72660937280909,3.82845386782232,-1.10184449501323,0.222731307735449,0.292049814647382
"23868","9",32526146,32526546,401,"*",5.28355703006687,4.97196229870319,5.5396611780479,-0.567698879344705,0.222802517134577,0.292119173911659
"6201","14",32371999,32372399,401,"*",6.3481496115538,6.56916675542363,6.08703839433184,0.482128361091798,0.222807012019285,0.292119173911659
"12156","20",11140409,11140809,401,"*",6.22590276023325,5.92732330925471,6.47315879444657,-0.545835485191853,0.222987597883651,0.292340974839429
"9799","2",29117900,29118300,401,"*",4.99452670742328,4.56209349913703,5.32679242801656,-0.764698928879532,0.223053866216422,0.292412888280443
"21207","7",81173797,81174197,401,"*",6.24821084383155,5.92332614028606,6.513212961255,-0.589886820968943,0.22312253844526,0.292487945592026
"17393","5",84688556,84688956,401,"*",6.17056288298048,5.93461397999545,6.37329237472642,-0.438678394730965,0.223158075978546,0.292519561675695
"23702","9",12814412,12814812,401,"*",6.53059356045937,6.30485638624823,6.72574212398187,-0.42088573773364,0.223186103429684,0.292541330678748
"10774","2",145591406,145591806,401,"*",4.06823088642659,4.41989474092401,3.6022298756635,0.817664865260512,0.223236635950286,0.292592594479254
"12316","20",25398970,25399370,401,"*",5.17351185295373,4.87322975168487,5.42193303483385,-0.548703283148973,0.223310688070785,0.292674678210347
"2958","10",88932521,88932921,401,"*",5.56167983048982,5.25661847187449,5.8133591889783,-0.55674071710381,0.223446219769157,0.292828905547231
"20649","7",25672424,25672824,401,"*",3.68823061734432,2.92992048370173,4.18270931095456,-1.25278882725283,0.223451226449552,0.292828905547231
"13014","22",32712728,32713128,401,"*",3.7809666267589,3.13812152724125,4.22409722575081,-1.08597569850955,0.223486273323054,0.292859851516439
"16666","5",32490090,32490490,401,"*",4.73988425058319,5.06486989181311,4.31973639661638,0.745133495196732,0.2235413279979,0.292917011509244
"16385","4",180521225,180521625,401,"*",6.97978942183676,7.16804578500689,6.76322792952671,0.404817855480179,0.223734394206604,0.293154999590607
"16862","5",53249529,53249929,401,"*",5.94204279455764,6.17341466354087,5.66634252213957,0.507072141401299,0.223939136589713,0.293408261617415
"25612","Y",19354064,19354464,401,"*",5.38581514600337,5.6734469743727,5.0261862498469,0.647260724525793,0.223954682463341,0.293413622441742
"10013","2",45595742,45596142,401,"*",3.3541608840029,2.68881703315264,3.80776969243711,-1.11895265928446,0.223987425797591,0.293430593200105
"20624","7",23918850,23919250,401,"*",4.93331818729562,4.59378583849369,5.20797054320298,-0.61418470470929,0.223990545730592,0.293430593200105
"18890","6",39130681,39131081,401,"*",4.87161791645353,5.13336782641745,4.5516144235806,0.581753402836847,0.224068325079367,0.293504349794504
"19522","6",112956791,112957191,401,"*",5.41990193652468,5.69518729761223,5.07940011303237,0.615787184579855,0.224069763607953,0.293504349794504
"8372","17",64988945,64989345,401,"*",6.08695596787341,6.31479872850313,5.81625632812756,0.498542400375569,0.22409843099245,0.29352689105193
"691","1",89975064,89975464,401,"*",6.52280720940073,6.29031231393218,6.72298298735327,-0.432670673421089,0.22425224533991,0.293713340659942
"16831","5",43425917,43426317,401,"*",5.126331277595,4.79821749593713,5.39347478929635,-0.595257293359221,0.224403383295409,0.293896265989836
"11593","2",216373453,216373853,401,"*",3.83832975561366,3.27205035181596,4.24393418533146,-0.971883833515506,0.224549914932595,0.294073140128494
"25530","X",147894230,147894630,401,"*",4.24389483016208,4.55716339025537,3.84317537546932,0.713988014786042,0.224582282112814,0.294100492745864
"3158","10",113027757,113028157,401,"*",5.27620420494509,4.9296496061931,5.55542579926396,-0.625776193070864,0.224604683018048,0.294114791953293
"11159","2",173053431,173053831,401,"*",4.01486847259832,4.38275289498303,3.51982621604222,0.862926678940809,0.224838412663192,0.294405805795651
"1163","1",152179477,152179877,401,"*",5.81403046774704,6.0638726894685,5.51166718708213,0.552205502386372,0.224872028658149,0.294434772342422
"23948","9",62802423,62802823,401,"*",5.21202490954827,5.50212303845338,4.84852482148976,0.65359821696362,0.224961180289606,0.294536447446897
"1595","1",200374499,200374899,401,"*",3.26777288009559,3.8601616809899,2.24526182509894,1.61489985589096,0.225017656763128,0.294595333519589
"23","1",6116141,6116541,401,"*",3.85143925828528,3.313066376487,4.24260532267836,-0.929538946191363,0.225105429046443,0.294695184261955
"11247","2",179701548,179701948,401,"*",4.23905199290429,4.56176659852835,3.82270268880165,0.739063909726701,0.225427743640297,0.295102058518492
"8250","17",52227757,52228157,401,"*",5.94702139210643,5.52801031458399,6.27132839125191,-0.743318076667926,0.225482679581208,0.295158890089029
"5415","13",20553199,20553599,401,"*",5.84243337695104,5.50944961357227,6.11279143952839,-0.603341825956119,0.225606593477808,0.295306004012648
"12083","20",8331946,8332346,401,"*",5.01666474874108,5.25940934203388,4.7246461670015,0.53476317503238,0.225792537830864,0.295534293039468
"15089","4",13988343,13988743,401,"*",4.71153012432346,4.30202363167768,5.03012940823508,-0.7281057765574,0.225820912437416,0.295556330114288
"9222","19",18967810,18968210,401,"*",5.11442043362576,4.77019119326207,5.39213302652693,-0.621941833264863,0.225874817458376,0.295611777653592
"18240","5",158045691,158046091,401,"*",5.0873434341139,5.36083757903975,4.74958215145807,0.611255427581682,0.225970698947137,0.295722153071926
"7028","15",60091199,60091599,401,"*",6.71592326964411,6.41968918880411,6.96157053474207,-0.541881345937955,0.22600879973561,0.295756904931157
"2494","10",43809161,43809561,401,"*",3.56951557783302,4.01596099735744,2.91960839524782,1.09635260210962,0.226078049326327,0.295820737467217
"5910","13",84399383,84399783,401,"*",4.38582865546646,4.74337160635337,3.90940675064248,0.833964855710893,0.226080675257484,0.295820737467217
"9886","2",36675716,36676116,401,"*",4.09959065236425,4.46874829483431,3.6022298756635,0.86651841917081,0.226104833340163,0.295837236226459
"11773","2",224908810,224909210,401,"*",4.56361750121807,4.88700866512895,4.14613825154962,0.740870413579321,0.226153045251621,0.29588520390038
"3792","11",86805767,86806167,401,"*",4.17482322101102,4.52991414952089,3.70276192722286,0.82715222229804,0.226388125280847,0.296177641327588
"149","1",23475360,23475760,401,"*",5.38833808745857,5.08075195340359,5.64173136041418,-0.56097940701059,0.226432471443493,0.296201143167894
"15590","4",72352780,72353180,401,"*",4.2981675839034,3.89839518115878,4.61085848506926,-0.712463303910475,0.226435202876918,0.296201143167894
"10853","2",150141263,150141663,401,"*",3.78258094298343,4.17458777464925,3.24260532267836,0.931982451970888,0.226440778679609,0.296201143167894
"19942","6",141105505,141105905,401,"*",6.95479209581088,6.72612241666807,7.15212725785783,-0.426004841189759,0.226497643838027,0.296260398516896
"12214","20",12113368,12113768,401,"*",7.32243913261176,7.50634845334003,7.11161270824287,0.394735745097155,0.226597589608876,0.296375994660249
"24745","X",12346806,12347206,401,"*",3.91453790736269,3.31287837232426,4.33785201232684,-1.02497364000258,0.226678012202981,0.296463773747354
"10960","2",158300377,158300777,401,"*",4.15780329534534,3.6314414765213,4.54262297620914,-0.911181499687837,0.226687848859675,0.296463773747354
"6395","14",58617678,58618078,401,"*",3.96201054417768,4.33693911602803,3.45406809234638,0.882871023681654,0.226717517421929,0.296487437527064
"19783","6",132131743,132132143,401,"*",5.73581464844666,6.01642227570637,5.38711872831476,0.629303547391609,0.226747128340786,0.296511023512052
"21462","7",107232677,107233077,401,"*",4.03674174582671,4.3954953480326,3.55815923831071,0.837336109721888,0.226786539334103,0.296547421724471
"5109","12",89571842,89572242,401,"*",5.05174460906219,4.66573934617396,5.35596872657664,-0.69022938040268,0.226818695098521,0.296574329725063
"19447","6",108681686,108682086,401,"*",4.86890337356929,4.53870736779122,5.1374235132262,-0.598716145434987,0.226892930923253,0.296656253497859
"25274","X",110082175,110082575,401,"*",5.37546711196843,5.63754334367012,5.05497508612831,0.582568257541804,0.226916368938109,0.296671755561609
"25158","X",67780776,67781176,401,"*",5.98337412450936,5.69258665935612,6.22526829923156,-0.532681639875441,0.226994894781336,0.296759274508457
"16124","4",145564570,145564970,401,"*",3.60047512972918,4.01631508210373,3.0139063825572,1.00240869954653,0.22703802086546,0.296800507399318
"7928","17",9363957,9364357,401,"*",3.91558134002017,4.32495581305524,3.34187863751195,0.983077175543291,0.227074416759225,0.296832938339677
"11845","2",229685222,229685622,401,"*",4.88436202519924,4.49128671837663,5.1929505129298,-0.701663794553172,0.227087113561739,0.296834387967419
"3447","11",27055047,27055447,401,"*",5.1312417010414,4.75906579808398,5.42682798170956,-0.667762183625586,0.227164375954731,0.2969202293324
"12337","20",31503090,31503490,401,"*",4.17588175951662,4.56310229575553,3.64499407763171,0.918108218123816,0.227425387666869,0.297246223300909
