"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007160","GO:0007160","cell-matrix adhesion","125/5471","241/18986",0.518672199170125,1.79994706149588,7.95165775473039,3.48709685953216e-14,1.24637801101681e-11,8.63261833138658e-12,"5590/55966/1307/23499/10420/7412/1435/8394/6281/4653/947/4811/3688/8829/1305/5328/7414/5728/10580/1308/3611/960/5795/7070/83700/8499/23603/9358/4323/84962/22795/10979/87/342184/7057/161497/302/4088/22801/10391/79834/123720/2013/6376/1009/1012/4763/1845/3690/8631/3675/3691/596/8174/1613/6370/50509/6237/9475/11037/51057/9448/3987/10018/57669/23332/3694/3655/3685/2335/182/54453/6385/7074/3689/613/4771/23122/3680/1499/1605/11170/56999/2042/90102/2932/3693/5291/604/683/22998/3791/10855/255743/2244/81792/56477/3673/5921/1946/780/7148/6722/5796/1490/7402/5879/3696/948/9723/1021/8910/5054/4289/10395/2185/59339/8754/5747/340485/7094/25/395/2824/8573",125
"GO:0045785","GO:0045785","positive regulation of cell adhesion","222/5471","499/18986",0.444889779559118,1.54390008311267,7.83369774050641,3.5197370879044e-14,1.24637801101681e-11,8.63261833138658e-12,"5590/2475/8289/5724/10076/1307/8613/3716/3491/7412/10451/1435/79679/11126/6281/3570/912/50848/22920/4653/8995/7292/27/3915/5788/5317/9580/7042/3142/11221/4811/55083/2625/54518/1326/8829/6387/288/4838/64115/9806/57178/1793/3611/960/51144/55626/5795/8772/6188/472/3606/7704/7070/6484/2113/939/4254/3479/6541/3146/10808/8600/3356/1511/3169/10979/7082/342184/10125/84978/7168/4088/2013/29117/6376/9289/10725/463/1012/246/146850/6347/2064/5914/3690/8631/3675/406991/5578/84034/284217/4092/970/6370/23476/3594/7040/6237/388931/5212/5581/9448/8440/3987/3552/3553/57669/406915/1803/3655/3685/940/29851/2335/3485/2043/54453/7052/6789/6385/57580/57091/5105/861/3689/6598/3976/11078/5155/2192/2199/7048/6599/3913/1605/55193/7474/9223/1295/25890/11148/151887/2932/4690/9435/3592/86/604/4976/3280/399/3791/10563/5530/255743/51176/79625/3558/3600/2244/4651/3575/133584/1601/56477/3673/8546/10085/84466/3565/81545/8728/6239/2651/4739/9308/6659/55604/2309/2534/3908/10370/7402/57492/55274/9265/5879/10551/3569/2737/7784/948/1021/2056/136227/3912/857/5420/5645/6469/80005/2185/3084/59339/8754/4067/8767/284/51571/81704/6595/3717/80380/80173/6461/301/2650/54566/25/25975/2316",222
"GO:0072001","GO:0072001","renal system development","160/5471","332/18986",0.481927710843373,1.67243273954895,7.86434467040191,4.44504102464399e-14,1.49119428900425e-11,1.03282559874553e-11,"3399/10269/4070/4774/7482/3158/4853/3570/5087/947/1063/7042/4811/55083/2625/8829/80114/84159/8879/9231/1592/51196/84445/403/2674/3611/847/4038/23279/8772/282679/10413/79659/80310/7704/84623/5800/144165/23371/8549/317/8100/341640/342184/2200/8854/4643/9245/4091/4088/64220/1512/8826/84662/79191/5176/9955/9953/4763/6928/5914/3690/3675/23210/80000/4087/4092/4089/596/7040/130497/6382/10736/51057/56603/10018/7849/4036/8837/2066/2043/1285/26146/182/171023/6385/55959/9510/1312/3976/5155/5915/1499/3913/7474/6092/23129/25937/4311/25976/3280/1739/7466/57545/8842/9353/5156/80144/5311/5530/255743/2028/2247/10252/4086/1909/170690/10409/25836/11174/79810/2297/4208/4090/26249/2246/5159/654/1906/84062/6659/5754/7021/6492/639/10758/54806/168667/2737/9863/5420/231/2146/6469/285/23213/392255/284/2131/9788/4609/5125/2650/5727/203286/7046/445/5613/186/2719",160
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","119/5471","227/18986",0.524229074889868,1.81923107582874,7.90032828424614,5.34770084166768e-14,1.70431225823949e-11,1.18043459631338e-11,"5590/25932/10487/10207/85440/57554/4000/9826/27/23418/58480/10806/55083/2625/55691/3688/56288/9886/9231/9124/8729/57698/22841/9024/3611/7465/55742/2011/154810/56253/9638/83700/144165/5908/81624/10253/57381/26030/64398/3480/54820/1003/5048/399687/162282/348235/9267/10403/284217/23255/115701/6794/23094/10653/2909/9475/10890/1058/51057/56603/10096/23332/117583/84612/4627/29780/23122/10015/4134/7474/23150/90102/2932/51421/2047/5584/3280/1739/3064/9948/22902/10252/2195/55914/4131/1495/23286/54908/1794/10486/9750/5754/667/10758/2697/9053/10090/3834/6624/9265/5879/6469/79648/23221/286/10565/51571/5747/81704/23189/55755/2934/286204/9355/25/4478/4983/154796/2258",119
"GO:0045229","GO:0045229","external encapsulating structure organization","163/5471","341/18986",0.478005865102639,1.6588227663752,7.81079477476668,6.27486632997401e-14,1.9045713327264e-11,1.31913731267724e-11,"10218/1307/1296/7075/3491/255631/1301/54507/1520/25903/4921/1805/5768/3915/23127/83872/1999/26254/7042/4811/3688/1305/140766/9806/5033/7093/84171/1308/619552/51144/283208/871/4316/9313/4317/4319/4314/4322/23187/11095/170689/144165/59277/1284/2621/4323/1215/1511/22795/89932/29954/23768/256764/102/4643/302/4088/79875/4016/11173/57188/170691/81577/170692/83716/84627/4763/79148/2670/3690/1277/406991/284217/4089/5268/50509/79709/10653/8425/7040/2068/7837/5212/84168/23332/1803/2191/8837/1285/55959/351/9510/861/80781/1291/9215/2192/5468/23122/3913/1605/56999/1295/25890/50939/90102/151887/5352/323/5156/9508/255743/79625/59350/7092/170690/81792/133584/3673/11174/4015/7045/406937/285590/84830/780/7148/1302/1310/1297/1303/3908/6624/3569/2006/1278/3912/858/857/7982/5644/5645/10049/55790/649/4017/23213/4147/2131/7373/169044/92949/8434/1515/1306/7046/85301/169611/25/1289/25975/2824/1288",163
"GO:0050803","GO:0050803","regulation of synapse structure or activity","154/5471","318/18986",0.484276729559748,1.68058453434864,7.78712906702589,7.99801197612398e-14,2.31724219708246e-11,1.6049599152088e-11,"22883/2048/1600/653464/647135/2213/26052/23380/7779/4139/54583/57512/94134/3799/3688/58504/22943/9231/1793/4076/4038/22941/387804/1813/2904/5800/65981/144165/347902/7846/8825/8499/10154/9201/114798/84189/5911/10160/26037/23768/23191/7337/2252/4734/102/8482/58489/8128/1006/5048/9423/4763/10882/26115/10672/91107/10458/1000/348/1760/94030/388/9378/57142/1496/85461/10152/8828/2043/55619/25791/116987/5621/6616/23767/79953/22839/23613/5770/351/7074/57026/5021/1499/1605/55799/7474/6092/25945/152404/2047/22871/1981/2049/3556/55752/5783/8404/6622/2895/10611/23657/2823/4131/9456/4208/1946/3360/6678/26999/4739/84062/10486/203068/266727/7162/2534/9844/8321/4897/54674/9732/8976/11178/4747/2185/27067/7534/55638/50807/27161/5789/158038/4915/10507/4920/4593/153090/25/84628/57502/9758/6792/11141/56850/8473/27286/80823/26280/5063/154796/2239/84631/4204",154
"GO:0150115","GO:0150115","cell-substrate junction organization","66/5471","103/18986",0.640776699029126,2.22368605515756,7.92289243615597,1.07251607961975e-13,2.9722684745636e-11,2.0586418480207e-11,"1307/23499/10420/8394/6281/4653/3915/8829/7414/5728/10580/1308/5795/7070/144165/23603/4323/84962/10979/87/342184/7057/51762/4088/10391/79834/123720/1009/1845/3690/3691/3909/10982/596/1613/9475/11037/51057/9448/3987/57669/23332/3655/2335/6385/613/9922/23122/11170/2042/90102/22998/3791/3673/1946/667/5796/5879/10395/2185/5747/5339/7094/25/395/2824",66
"GO:0042060","GO:0042060","wound healing","200/5471","444/18986",0.45045045045045,1.56319726782165,7.64019369666158,1.54577773019764e-13,4.10532802178324e-11,2.84341745633724e-11,"55966/2475/2048/57822/23499/8761/8613/3491/10451/4853/6281/3570/23208/375033/50848/4921/2153/1465/947/7042/3688/5592/221037/5328/7414/9060/5728/26509/953/150/840/977/3611/11234/79056/966/960/5795/79026/25987/5058/5547/10413/4162/84959/6484/7450/928/196527/401720/7103/3479/160851/3356/2621/22821/84962/1511/253970/81542/10979/3705/51156/7057/53905/5873/302/7168/4088/5493/6376/170692/246/4763/2064/3690/10672/350/5578/79643/84034/10627/57132/1265/558/7040/634/348/2909/6868/388931/5581/5341/51652/10461/3552/23332/5624/7852/3694/2191/80856/4780/3685/23671/8837/8324/2335/6556/5270/8527/128866/10398/3172/6385/2778/4627/5155/57591/2192/55207/5468/5894/23122/1605/7474/5627/90102/4638/3693/5291/5912/1608/9076/7006/5156/3791/5196/2069/10855/23173/5530/79625/308/2247/23657/2244/3673/2149/2150/8546/6558/1839/2246/6239/84830/1906/84062/780/3710/5467/5754/6722/667/135228/2768/3569/5478/948/5054/5294/857/9162/4846/6469/3084/84750/5327/4067/10565/8323/2131/8840/5747/5339/23189/50808/3717/51510/7094/301/2776/7046/54566/7099/7410/1289/8573/29071/2316",200
"GO:0032535","GO:0032535","regulation of cellular component size","169/5471","361/18986",0.46814404432133,1.62459931008678,7.62320490780602,2.15737788221077e-13,5.3879649618078e-11,3.73179281783262e-11,"2475/1185/23028/23038/23499/163782/23566/10451/55243/55811/25802/10000/6840/8829/6387/3778/5728/120/57698/23075/282679/8301/5962/65125/118426/2059/93661/196527/51474/57609/2647/59341/5027/23111/5587/1073/6710/79890/51466/23191/342184/9990/80031/29767/29766/57611/8482/25942/51704/6559/999/9798/23406/5048/23108/246/9423/2314/9706/85464/7473/57521/10458/1785/64857/3783/348/7408/2909/81553/375189/10602/130271/5581/6711/57142/5341/119/9168/51652/8440/6344/274/27347/10787/57679/1385/4133/2335/8195/11034/3055/343578/57580/1002/1826/1291/11135/57026/11078/23122/2803/9943/7474/2932/84561/4690/5357/5217/1173/1739/118/9948/9353/57482/22902/6696/9037/3575/4131/2150/5921/1946/2241/51334/6558/23105/89848/26999/1906/55604/6722/6885/93663/51429/5879/85477/2006/10371/55971/57154/375611/4897/3475/442721/91584/136319/11194/4747/2185/9821/10565/64798/51571/23189/10507/2934/6709/56262/25/7410/7114/6792/10013/4478/5063/154796/10178/2258",169
"GO:0030010","GO:0030010","establishment of cell polarity","92/5471","164/18986",0.560975609756098,1.9467524998774,7.74740274478615,2.19778928470352e-13,5.3879649618078e-11,3.73179281783262e-11,"5590/10207/85440/9826/27/23418/58480/10806/55083/2625/55691/3688/56288/9886/8729/57698/22841/9024/7465/2011/154810/56253/9638/83700/144165/5908/81624/10253/57381/26030/3480/54820/1003/5048/399687/162282/348235/9267/10403/284217/115701/6794/23094/9475/10890/1058/51057/56603/23332/117583/4627/4134/7474/23150/90102/2932/51421/2047/5584/3280/3064/22902/10252/2195/4131/23286/54908/1794/9750/5754/10758/2697/10090/3834/6624/9265/6469/79648/23221/10565/51571/5747/81704/23189/55755/2934/286204/25/4478/4983/154796/2258",92
"GO:0051960","GO:0051960","regulation of nervous system development","206/5471","463/18986",0.444924406047516,1.54402024734384,7.54015943147733,2.94845364350068e-13,6.96053463839752e-11,4.82098034340812e-11,"6497/54626/22883/2475/23013/2048/23028/400746/23499/9682/1600/85440/23566/6281/55811/22920/9283/5129/5362/7779/11221/3688/8829/56288/6387/118738/22943/22891/1959/9231/657/5728/57698/644943/406/4076/4038/23529/26011/1075/387804/8898/10413/1813/7070/6653/406911/50937/3845/65981/347902/57609/10154/5501/9921/10810/23111/114798/84189/1638/51199/5583/8650/23768/23191/80031/283659/302/27020/57611/8482/8128/6376/999/146433/9798/8140/5176/5048/9423/9706/4763/5914/2670/7473/10458/6794/5605/3949/7040/94030/23175/9378/57142/3553/274/7852/4036/1746/4133/2335/7520/2043/5270/2637/23767/79953/8530/7052/63925/1002/26039/351/7074/1826/4771/3976/7533/23654/5021/5915/2803/64689/1499/22906/1605/7474/6092/6091/1814/23129/2047/4311/5584/22871/2049/2119/3556/3280/1739/9353/170825/5978/22902/5783/6696/2895/5530/51176/2247/9693/7424/9037/4131/1462/1946/4124/23105/1495/406938/3400/6722/27242/7162/9896/3066/4988/26230/9444/222894/3569/2737/1956/10371/57154/1523/54674/3475/5803/91584/5764/2146/6009/6469/4747/4067/5324/55636/27067/7038/5789/158038/4915/10507/22954/9355/6792/11141/407007/10013/27286/80823/2258/4168/84631/4204",206
"GO:0007044","GO:0007044","cell-substrate junction assembly","62/5471","96/18986",0.645833333333333,2.24123408273929,7.75718167656284,3.5227907220953e-13,8.01938145094124e-11,5.55435499566455e-11,"1307/23499/10420/8394/6281/4653/3915/8829/7414/5728/10580/1308/5795/7070/23603/4323/84962/10979/87/342184/7057/4088/10391/79834/123720/1009/1845/3690/3691/3909/596/1613/9475/11037/51057/9448/3987/57669/23332/3655/2335/6385/613/23122/11170/2042/90102/22998/3791/3673/1946/667/5796/5879/10395/2185/5747/5339/7094/25/395/2824",62
"GO:1901888","GO:1901888","regulation of cell junction assembly","133/5471","268/18986",0.496268656716418,1.72220009439187,7.57575375054883,4.08980583508395e-13,8.98911116993969e-11,6.22600568869041e-11,"22883/1969/2048/1307/23499/5906/653464/647135/6281/50848/4653/23380/4139/94134/8829/22943/7414/9231/5728/1793/4038/5795/387804/7070/144165/347902/5908/8825/23603/9201/114798/84189/5911/10160/4323/10979/5583/23768/7082/342184/7057/4088/79834/8128/79191/4641/9423/1845/10672/91107/1613/94030/9475/9378/57142/51057/9448/3987/3553/57669/23332/55619/6616/23767/79953/6385/6615/5770/351/5021/23122/1499/7474/11170/6092/2042/25945/90102/152404/2047/22871/1981/2049/9076/3556/22998/3791/84525/5783/6622/2895/10611/9693/4131/4208/1946/3360/26999/266727/7162/5879/9844/8321/54674/9732/857/26047/10395/11178/2185/3551/6591/27067/5747/5789/158038/7094/4915/10507/4593/25/2889/84628/57502/395/2824/11141/8473/27286/80823/26280/2239/84631",133
"GO:0061448","GO:0061448","connective tissue development","141/5471","290/18986",0.486206896551724,1.68728278887425,7.50396415249375,6.08888741031463e-13,1.29368561177818e-10,8.96027852591564e-11,"54206/10269/4774/3491/1301/1435/7482/3158/3570/4209/5396/9462/26254/947/142/2625/84159/657/3988/55553/960/91252/11145/4041/2249/25884/871/25987/4322/80310/7704/6653/399979/81029/6660/5744/8091/9971/50515/59341/144347/23111/3169/4088/11173/22856/79068/583/2734/7314/5914/3690/1277/406991/4092/51320/9658/7040/130497/2355/10736/2202/10865/1746/80856/23314/8837/8609/389084/8195/55959/6615/4773/861/89766/1291/9215/5155/5468/5915/7048/1499/406929/5745/7474/79718/2261/54360/2121/202018/10891/658/2247/10424/4086/59350/81792/2297/4208/4015/7045/4090/5159/8817/285590/654/1906/3400/1302/5467/6722/860/653/1490/340260/85477/3696/2737/64764/55790/4023/649/23516/4017/6781/64641/6591/54928/23213/10499/392255/157680/7227/2131/8840/4781/4969/7046/85301/114789/1289",141
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","181/5471","400/18986",0.4525,1.57030981539024,7.33463503317264,1.36066430652114e-12,2.7977013837954e-10,1.93773382056015e-10,"2475/55160/3339/55616/3925/10163/4070/163782/9659/6281/55243/50848/5999/29922/4653/23271/25802/6840/8829/6387/120/23075/6188/5058/5962/1410/2059/93661/51474/89795/59341/5829/6249/10810/81624/122060/5587/1073/10979/6710/440193/51466/23191/7082/342184/146057/29767/29766/84952/7168/4088/10391/123720/11214/6376/10300/1003/23406/246/2314/57551/85464/406991/10458/4089/1613/3949/79709/85415/64857/348/7408/24139/2909/9475/81553/375189/22924/165186/10602/130271/5581/6711/55704/5341/119/7840/6869/1496/9168/8440/23332/274/129446/10787/23671/10152/4133/8195/11034/3055/343578/6385/57580/5203/351/1291/4771/11135/57026/11078/23122/406929/6314/90102/4690/5217/5062/1739/118/9948/9353/22998/57606/57482/6622/27236/9037/4131/2150/5921/2241/324/5201/89848/11346/26999/1906/55604/7148/93663/1490/51429/5071/5879/85477/2006/10142/55971/4233/442721/136319/9639/10395/10174/2185/1191/10565/11075/9788/51571/23189/54801/407035/7046/55755/2934/6709/25/4281/395/7114/10013/5063/154796/10178/90167/2258/4204/2316/7411",181
"GO:0016055","GO:0016055","Wnt signaling pathway","208/5471","476/18986",0.436974789915966,1.51643271090194,7.26013410509723,1.8929547277797e-12,3.7293136619077e-10,2.58298374944939e-10,"6497/10076/23499/55182/8613/4919/79971/1952/7482/81839/4653/79577/59352/9580/4139/4811/2625/219771/22943/80114/442911/5728/3087/84445/8945/6934/9679/54764/3611/9646/27122/406/4038/2011/4041/595/25987/154810/100422991/10413/85458/1813/283149/65125/81029/4040/5800/65981/100287314/144165/57658/11197/8549/26524/122011/2308/8796/337867/10979/23002/440193/145258/53944/4088/7090/80349/79705/51704/6477/29117/1001/51741/2300/64359/51701/6928/50964/2535/7473/1747/3675/1277/64750/57674/1000/4089/8932/115701/6794/1613/7040/348/6382/5495/9736/129293/83439/9839/130574/65062/8324/3485/1457/6789/55959/6615/164284/351/7074/63977/1291/84133/9978/9620/9686/27303/9209/1499/8994/7474/166336/4286/2932/3836/51421/5523/25937/23043/79718/59343/3516/5311/4790/27123/51176/1950/2247/79960/1909/23240/9037/1501/1601/55789/2297/324/4163/1456/6932/406937/1452/10146/1482/100113407/1906/6659/8418/5754/7162/22881/8724/2309/84870/7957/5071/5879/25928/6424/2737/3484/2887/1956/9863/5218/8321/1749/57154/857/51384/6469/80139/25960/6591/23213/6788/51366/8323/115908/2131/8840/23189/4300/8434/2776/7091/7088/10927/4920/65268/9314/407036/153090/25/6907/10159/4693/2239/2719",208
"GO:0042063","GO:0042063","gliogenesis","164/5471","355/18986",0.461971830985915,1.6031798908972,7.29917172231955,1.93077111457411e-12,3.7293136619077e-10,2.58298374944939e-10,"54587/6497/2475/400746/9682/8891/8613/1600/4774/4919/1435/10100/26227/653464/2629/4653/23418/9283/9580/23380/7042/11221/5209/7431/56288/118738/983/22891/1959/57178/5728/3611/22800/55553/5795/23529/55107/26011/406911/928/3845/7846/5787/5501/9921/5025/10810/7223/4323/5583/23224/64398/8892/6376/9289/146433/79152/8140/5048/9423/4763/23512/6347/2064/6774/2670/6426/22901/3691/1000/5605/3949/7040/2068/728/6237/6654/57142/51542/3553/274/7852/9839/253782/4036/1746/2043/5270/92737/2817/666/9334/351/7074/1291/4771/3976/9215/5894/79885/8320/4336/1499/3913/1605/1814/2596/5584/8893/2119/3280/9948/170825/2250/51176/2247/7424/3074/1462/2908/79628/1436/406938/1812/3400/6659/27242/8521/5454/3066/3908/57211/7957/9444/3569/2737/1956/1021/3912/5803/5764/2146/6009/6469/9639/2185/1191/4067/5324/4147/10397/5339/4781/23230/4915/4920/7099/153090/25/2824/4693/407007/8450/4204",164
"GO:0043269","GO:0043269","regulation of monoatomic ion transport","209/5471","480/18986",0.435416666666667,1.5110255590081,7.21502092302057,2.5308430026093e-12,4.74458626430344e-10,3.28617818976577e-10,"8514/2048/2035/5142/10768/845/476/5174/1520/477/9722/5999/481/134/493/7779/6262/6000/3799/3688/6387/288/818/10105/150/196051/3784/6786/79026/5031/10008/7225/6588/1813/6327/7070/84959/3758/65125/775/3741/2904/5318/196527/144453/490/5027/5025/3356/2259/5587/9472/81542/3958/84334/11261/4734/196996/57214/9455/2903/6376/11060/9914/7531/5957/3768/6347/3690/81671/406991/8787/3773/3759/10939/5205/23327/596/26251/9454/5349/53827/81/7040/3783/1760/10971/3754/3790/130497/6546/170850/5581/805/3973/150684/30818/57628/274/7852/785/27347/130507/91404/23704/5270/51719/2280/5621/57158/3787/3755/4923/3460/9992/3763/3772/7533/5155/151651/23171/6769/9943/6336/1499/776/7871/1814/4638/7018/483/7881/54800/2257/3280/1739/3064/7466/80333/57620/5311/6622/5530/55013/1950/287/817/7222/1909/5144/2149/9456/7416/1729/154/5159/815/2890/30820/1482/8614/1812/8737/1906/3351/1268/9474/2534/57120/5350/154215/9465/7402/154043/387129/2645/5243/6717/10142/2056/375611/5294/857/1080/3757/4846/5533/6781/2185/51669/4986/4067/55636/286183/56704/2669/117531/65268/5774/25/7114/1756/8573/4129/2273/2258/2564/2316/1193",209
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","206/5471","472/18986",0.436440677966102,1.5145791833055,7.2028391439944,2.7841245698536e-12,5.07028857378481e-10,3.51176494615518e-10,"5590/7805/1647/23566/8412/5906/4853/3570/6464/2213/4653/5788/9283/134/25778/7042/55532/57608/8829/22943/4838/338557/60370/150/153/85363/6764/960/5795/2249/2248/5031/6188/5058/80310/1813/50937/114609/939/55801/5908/10818/3479/59341/283455/5027/55504/2321/3146/9365/8600/3356/10253/2621/10979/57161/440193/10125/7057/23005/2252/388121/8482/5151/4916/8826/3480/23162/6376/146433/246/146850/5606/8844/57551/2064/3690/9043/406991/4215/2081/5578/5608/8877/1000/220164/4616/7040/348/728/3276/9475/7498/5581/2492/9378/7039/3552/3553/27347/8837/8324/2066/2043/9290/57007/146/9770/23236/5770/55816/351/4282/3976/5155/5894/152110/1499/7474/6091/1814/23043/2261/768211/5156/3791/2250/255743/1950/2247/55294/2244/56034/9693/57630/90441/9607/2149/2150/8622/4208/9867/2246/153769/154/1436/5159/3340/147/23286/8817/1812/8737/2651/1906/222643/7162/22881/6885/7164/1490/4217/2911/23328/4988/4216/3569/10392/168667/387129/3624/5478/3486/1956/948/10371/2056/5294/858/51384/28996/2146/9258/10174/2185/3084/8754/9821/4986/4067/8767/392255/6788/284/3717/152007/4915/7099/153090/25/7186/4281/367/3358/10178/83550",206
"GO:0061572","GO:0061572","actin filament bundle organization","91/5471","168/18986",0.541666666666667,1.87974471455554,7.28710803456583,4.41668121324584e-12,7.57194600386608e-10,5.24445387350161e-10,"2475/55160/55616/3925/10163/4070/6281/50848/4653/56776/8829/9124/10580/57698/23075/5058/5962/2059/51474/5074/5829/144347/81624/10979/87/51466/7082/84952/7168/4088/10391/6376/7126/406991/10458/56907/1785/85415/9475/55704/5341/119/7840/6869/23332/9839/4430/23671/8195/6385/4771/57026/23122/406929/11170/90102/3693/5357/5217/5062/118/22998/134549/1809/11346/4739/55604/6722/64780/4082/1490/5071/6624/5879/2006/55971/4233/800/9639/10395/10174/2185/9788/7046/25/83543/395/154796/5358/90167/2316",91
"GO:0010720","GO:0010720","positive regulation of cell development","201/5471","460/18986",0.43695652173913,1.5163693148856,7.13311368352214,4.49613425531897e-12,7.57194600386608e-10,5.24445387350161e-10,"5590/2475/23013/2048/23028/8289/23499/4352/23566/1435/4853/50848/55811/7292/5788/9580/50604/5362/7779/3142/11221/2625/3688/8829/6387/118738/22891/1959/64115/57178/57698/644943/4076/55626/23529/8772/26011/3606/1813/7704/406911/50937/939/5139/3845/65981/4254/10154/5501/3146/8600/114798/1638/55795/2621/4323/22985/51199/5583/8650/2353/23191/10125/27020/57611/8482/646/29117/6376/1003/146433/9798/8140/5176/5048/146850/9423/5914/2670/7473/406991/5578/57521/10458/4092/596/6794/5605/23476/3594/558/7040/3553/274/5624/7852/4036/1385/2335/7520/2043/5270/3635/7052/63925/5105/1002/26039/140685/7074/861/1826/6598/3976/23654/7048/2803/1499/22906/6599/1605/55193/6092/6091/23129/4311/5584/86/2119/604/4976/3280/118/9353/399/170825/22902/5196/5530/51176/3558/2247/3600/7424/9037/3575/4131/8546/1462/1946/4124/3565/406937/133522/8737/4739/9308/3400/6659/6722/2309/3066/4988/26230/57492/9444/55274/3569/2737/1956/57154/1523/5803/91584/5764/6009/6469/4747/4067/5324/27067/8767/7071/10221/6595/5991/5789/6461/301/4915/10507/4920/22954/399665/6792/11141/407007/10013/695/80823/4204",201
"GO:0007411","GO:0007411","axon guidance","118/5471","236/18986",0.5,1.73514896728203,7.23038378524613,4.51418180337168e-12,7.57194600386608e-10,5.24445387350161e-10,"1889/2048/91624/4853/4009/59352/23114/55740/2625/3799/8829/6387/1959/84665/219699/9211/5795/53942/4684/54538/9638/5800/4753/59277/9369/23768/51466/23191/80031/8482/10509/6477/25894/9423/9706/2064/7473/5797/494470/4089/10501/7408/2909/6868/9637/6654/9378/3800/10716/1123/8828/8609/2043/2637/23767/85449/1002/351/1826/27255/3913/1605/7474/6092/6091/2042/214/91653/2596/54437/8997/2047/2049/9353/323/2044/658/8633/1909/23022/9037/7204/133418/2297/1946/57556/1436/26999/6586/347733/1906/5754/2534/3908/5879/2115/729920/2737/10512/9723/10371/223117/1749/4897/91584/6469/137970/4147/2131/5747/4781/10507/5727/9355/170302/4693/10013/4983",118
"GO:0031032","GO:0031032","actomyosin structure organization","110/5471","216/18986",0.509259259259259,1.76728135556503,7.21572573552989,5.41483761489445e-12,8.6939811164669e-10,6.02159377775869e-10,"2475/55160/55616/3925/10163/2035/4070/1266/6281/50848/4653/1465/25802/10529/3688/8829/84665/11155/27063/9124/10580/5058/1466/4604/4633/5829/113622/5587/1073/10979/51466/7082/84978/29767/29766/84952/7168/4088/10391/11214/8826/4205/4628/2314/7126/399687/3880/406991/8736/23136/80206/4089/1265/1785/85415/4606/9475/55704/7840/6869/57669/23332/9839/23671/8837/8195/10398/6385/4771/4627/23122/10015/406929/90102/3693/5217/1894/5062/9948/22998/5156/51778/10788/64097/5159/11346/1482/1906/55604/6722/2037/1490/5879/54443/2006/4233/442721/9639/10395/10174/2185/5339/5239/257019/7046/54566/25/395/154796/90167",110
"GO:0110053","GO:0110053","regulation of actin filament organization","132/5471","273/18986",0.483516483516484,1.67794625407493,7.17852989361742,5.45590280292871e-12,8.6939811164669e-10,6.02159377775869e-10,"2475/55160/55616/3925/10163/4070/163782/6281/55243/50848/5999/4653/25802/6840/8829/6387/120/23075/5058/5962/2059/93661/51474/5829/10810/1073/10979/6710/51466/23191/7082/342184/29767/29766/84952/7168/4088/10391/123720/6376/23406/246/2314/85464/406991/10458/85415/64857/7408/2909/9475/81553/375189/10602/130271/5581/6711/55704/5341/119/7840/6869/1496/9168/8440/23332/274/129446/10787/23671/10152/8195/11034/3055/343578/6385/57580/4771/11135/57026/11078/23122/406929/90102/4690/5217/5062/1739/118/9948/9353/22998/57482/27236/9037/2150/5921/2241/89848/11346/26999/55604/93663/1490/51429/5071/5879/85477/2006/55971/4233/442721/136319/9639/10395/10174/2185/10565/9788/51571/23189/7046/2934/6709/25/395/7114/5063/154796/10178/90167/2316",132
"GO:0021537","GO:0021537","telencephalon development","135/5471","281/18986",0.480427046263345,1.6672249863564,7.1693079965393,5.62862759802185e-12,8.75045666092471e-10,6.06070966523842e-10,"6497/2048/23028/84879/6513/1600/653464/477/4009/493/23380/6387/57178/10718/5728/10579/6506/25987/85458/1813/9638/50937/84623/54407/7846/5992/23603/84678/51199/23224/64398/8650/2353/29954/27023/8925/8482/3480/54820/583/9289/23035/7531/5048/4763/5914/10642/1000/10501/238/57142/7852/10716/1746/4760/2066/471/55054/23236/8195/22903/4771/9215/5021/5915/8320/1499/7474/27086/6092/6091/200894/2932/8893/2049/6434/3280/10460/9353/170825/2044/306/51176/79633/23657/166614/6715/1767/57688/153241/1436/2890/1812/347733/81853/3400/266727/6722/114327/55122/5454/4142/340260/4852/3624/2737/1956/10371/1021/1749/3912/91584/26047/2146/3361/6469/79648/4747/84750/6867/55636/157680/2131/83696/4781/4915/23287/153090/9355/170302/3251/7547/2258/4204/2316",135
"GO:0097485","GO:0097485","neuron projection guidance","118/5471","237/18986",0.49789029535865,1.72782766362261,7.17371815732034,6.45889487598051e-12,9.77319816761682e-10,6.76907719105328e-10,"1889/2048/91624/4853/4009/59352/23114/55740/2625/3799/8829/6387/1959/84665/219699/9211/5795/53942/4684/54538/9638/5800/4753/59277/9369/23768/51466/23191/80031/8482/10509/6477/25894/9423/9706/2064/7473/5797/494470/4089/10501/7408/2909/6868/9637/6654/9378/3800/10716/1123/8828/8609/2043/2637/23767/85449/1002/351/1826/27255/3913/1605/7474/6092/6091/2042/214/91653/2596/54437/8997/2047/2049/9353/323/2044/658/8633/1909/23022/9037/7204/133418/2297/1946/57556/1436/26999/6586/347733/1906/5754/2534/3908/5879/2115/729920/2737/10512/9723/10371/223117/1749/4897/91584/6469/137970/4147/2131/5747/4781/10507/5727/9355/170302/4693/10013/4983",118
