"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TESmut","Fold","p.value","FDR"
"18560","6",11414588,11414988,401,"*",4.79674734216677,4.91411590012299,4.66897803802605,0.245137862096942,0.501339227931041,0.579134415453508
"10116","2",54728719,54729119,401,"*",6.49551104299788,6.57219278969307,6.41452360279084,0.157669186902233,0.501560737466839,0.579364170767972
"20263","6",158563466,158563866,401,"*",5.25998597762552,5.37098736495662,5.1397268725313,0.231260492425322,0.501776488232972,0.57958725357694
"13595","3",64056591,64056991,401,"*",5.09317721078472,4.92461602944998,5.24408831911719,-0.319472289667204,0.501834780489447,0.579628448778865
"22942","8",99774776,99775176,401,"*",4.20414033445897,3.96753785813978,4.40735184952167,-0.439813991381886,0.501940036930408,0.579723882321536
"22839","8",92758326,92758726,401,"*",3.35956390340124,3.05079291272403,3.61375976874668,-0.56296685602266,0.501989238871653,0.579754569113447
"4749","12",47397619,47398019,401,"*",5.36458182060405,5.25309605107546,5.46806697209768,-0.214970921022219,0.502087083444237,0.579822290981489
"4770","12",50934893,50935293,401,"*",5.55326380019565,5.66922953014617,5.42715537177682,0.242074158369351,0.502093147195167,0.579822290981489
"15352","4",39544834,39545234,401,"*",3.97191155813202,4.12241041639428,3.80386464778448,0.318545768609797,0.502171306226925,0.579886407623356
"21405","7",98854018,98854418,401,"*",5.32359190094097,5.19202212344157,5.44415928315126,-0.252137159709692,0.502347004853163,0.580063148048982
"9393","19",38079991,38080391,401,"*",6.40003432619453,6.27382942923621,6.51608161804319,-0.242252188806983,0.502398111531016,0.580087156829831
"10054","2",47191829,47192229,401,"*",5.69485868435965,5.78227506973243,5.60180192815441,0.180473141578014,0.502413087969497,0.580087156829831
"8546","18",3061974,3062374,401,"*",3.87882691941256,4.0418459001936,3.6950127104527,0.3468331897409,0.502501127020959,0.580162656950867
"6692","14",99574400,99574800,401,"*",3.67266209695197,3.88453116579854,3.42423260768673,0.460298558111815,0.50261993758174,0.580273675910125
"23172","8",120287101,120287501,401,"*",6.41802553612242,6.50205375561627,6.3287988437666,0.173254911849668,0.502805637421994,0.580461904916932
"12579","20",61589003,61589403,401,"*",4.03206783828755,3.74107228972628,4.27410583699989,-0.533033547273608,0.502877516099445,0.580518722505785
"16660","5",32071502,32071902,401,"*",5.65779372649372,5.77081863539135,5.53515566321677,0.235662972174576,0.503078235828184,0.5807242615914
"23507","8",134358354,134358754,401,"*",4.48988110133113,4.22845008070125,4.71112715553532,-0.482677074834069,0.503161697389528,0.580794432242707
"3771","11",85827925,85828325,401,"*",5.57865140592163,5.40655381630575,5.73239021731476,-0.325836401009017,0.503212992896889,0.580827469294224
"17177","5",72510749,72511149,401,"*",6.36081961108327,6.26184804845504,6.45343523741284,-0.191587188957802,0.503356827539414,0.580967310725855
"1324","1",171127501,171127901,401,"*",6.55593356026638,6.64684948402088,6.45890064486951,0.18794883915137,0.503424934419587,0.581019739585138
"22844","8",93938526,93938926,401,"*",4.71190729468026,4.82702839236086,4.5867971680775,0.240231224283355,0.50347194451352,0.581047816302863
"14584","3",172280445,172280845,401,"*",3.41753896926572,3.6220628041631,3.17915451377885,0.442908290384246,0.503690890275243,0.581274309379224
"6910","15",48392355,48392755,401,"*",5.66975369678402,5.76158157641308,5.57168123040657,0.189900346006512,0.503744366502808,0.581309833874039
"99","1",14810895,14811295,401,"*",4.49367361482809,4.29850193449934,4.66556069685578,-0.367058762356436,0.503773773181084,0.581317580693124
"13302","3",29335469,29335869,401,"*",4.86895354548269,4.72765520326839,4.99763916910857,-0.269983965840178,0.50386542997851,0.581379291042153
"14487","3",161413115,161413515,401,"*",5.06552436412117,5.17282420678955,4.94959827184174,0.223225934947818,0.503872643676875,0.581379291042153
"7556","16",51431523,51431923,401,"*",6.14467235473878,6.22955408541725,6.05448263739477,0.175071448022473,0.503931059865259,0.58142050398651
"3926","11",96155536,96155936,401,"*",5.64408111988605,5.73395655143075,5.54823256030071,0.185723991130033,0.50399969834629,0.58147350686117
"8121","17",34238763,34239163,401,"*",7.38976847276414,7.4499704829301,7.32694449293728,0.123025989992816,0.50402305686803,0.581474267011865
"12000","2",239344098,239344498,401,"*",5.145558778022,4.93510541360769,5.3291842740389,-0.39407886043121,0.504054157636559,0.581483958658775
"4297","11",128218985,128219385,401,"*",4.26045693123011,4.42642513371283,4.07288327218475,0.353541861528085,0.504114220915048,0.58152705948662
"13621","3",65713055,65713455,401,"*",3.81601014041996,3.4633242777244,4.09919135892382,-0.635867081199422,0.50418010762712,0.58157025731389
"5555","13",36124258,36124658,401,"*",5.30475823563237,5.42251504222808,5.17652864152389,0.245986400704194,0.504197075047894,0.58157025731389
"16711","5",34608932,34609332,401,"*",5.13009992142135,4.94035005367581,5.29776906895289,-0.357419015277079,0.504247894218833,0.581602686222236
"18849","6",32819666,32820066,401,"*",6.03617505062925,5.8957334064028,6.16414980387419,-0.26841639747139,0.504546801888368,0.581921246158147
"21454","7",106714681,106715081,401,"*",4.75181405616205,4.57938650292239,4.90581607020308,-0.326429567280694,0.50462772609081,0.581951083386538
"16538","5",10586581,10586981,401,"*",3.95344688807799,4.11173555794046,3.7756262088546,0.336109349085854,0.504639956182692,0.581951083386538
"8629","18",9803056,9803456,401,"*",5.39939889253775,5.50641812451777,5.28380029956238,0.222617824955389,0.504640826642145,0.581951083386538
"9203","19",12439894,12440294,401,"*",5.71751302544867,5.8171470876371,5.61048428784281,0.206662799794281,0.504716598225114,0.582012261642861
"10679","2",137659592,137659992,401,"*",4.28557433501922,4.40831389936645,4.15141327932291,0.256900620043541,0.50481513472381,0.582099684496291
"20121","6",150582073,150582473,401,"*",6.2193373950695,6.09346307231939,6.33510515228562,-0.241642079966237,0.504842090776518,0.582104564157872
"17447","5",89012206,89012606,401,"*",3.33173839301705,3.5271738918409,3.10561699503229,0.421556896808611,0.504876166597126,0.582117652408155
"3360","11",12756369,12756769,401,"*",4.3725280356915,4.51705393111303,4.21189536298718,0.305158568125854,0.505062192808469,0.582305929020692
"14707","3",179811349,179811749,401,"*",3.78770385619416,3.48937277785839,4.03478973180887,-0.545416953950476,0.505106682689043,0.582321688399336
"16491","5",5018129,5018529,401,"*",7.25925815430089,7.32047290627239,7.19533047253402,0.125142433738371,0.505121327148393,0.582321688399336
"9104","18",77129134,77129534,401,"*",6.80773342368347,6.87692708101805,6.73505322097939,0.141873860038668,0.505300882517613,0.582477872443583
"7116","15",66815260,66815660,401,"*",4.3086172661652,4.11411378925938,4.47998603580552,-0.36587224654614,0.505308343605749,0.582477872443583
"14039","3",114128745,114129145,401,"*",5.85391094069939,5.73622911304761,5.96271313285521,-0.226484019807599,0.505325021834547,0.582477872443583
"25140","X",54422274,54422674,401,"*",4.37775951520079,4.56673729652707,4.16024236641529,0.406494930111777,0.505541093749508,0.582700713529851
"22218","8",38839508,38839908,401,"*",4.5362820956629,4.3839905916515,4.67402154881697,-0.29003095716547,0.505564110595107,0.582700920638729
"1970","1",234523506,234523906,401,"*",5.96180608279608,6.04821322694722,5.86989220198172,0.178321024965499,0.505586768508603,0.582700920638729
"3796","11",86916400,86916800,401,"*",4.71425747785371,4.5641330016999,4.8502221294779,-0.286089127778005,0.505760596801373,0.582875037011921
"6049","13",106156394,106156794,401,"*",6.55296036644889,6.45771226014137,6.6423076682865,-0.184595408145129,0.505881736848293,0.5829884187109
"17342","5",81851721,81852121,401,"*",5.76445609187696,5.85255135789248,5.67062960411566,0.181921753776814,0.506322534231492,0.583454261091641
"17229","5",74206386,74206786,401,"*",5.64694076121844,5.73683107609053,5.55107527333433,0.185755802756201,0.506331520302435,0.583454261091641
"6224","14",32972923,32973323,401,"*",3.67721915618841,3.87526850704302,3.44758940179643,0.427679105246595,0.506407899472037,0.583516025049512
"7963","17",13844276,13844676,401,"*",3.566983466225,3.77137739256555,3.32877558211721,0.442601810448346,0.506557638699921,0.583662309865832
"20248","6",158008208,158008608,401,"*",5.47854614595852,5.33249411660516,5.61116229204007,-0.278668175434913,0.506684527281601,0.583782253894908
"24668","X",3286207,3286607,401,"*",5.54945345596754,5.42062886328022,5.66771179797132,-0.2470829346911,0.506985103552701,0.584102294351264
"2049","1",240800281,240800681,401,"*",4.27193464437061,4.04332494421359,4.46922516123225,-0.425900217018658,0.507076586503366,0.584181418478535
"24113","9",78778952,78779352,401,"*",4.46865823005541,4.60696132541162,4.3156772802477,0.291284045163925,0.507185944823887,0.58428112801802
"16482","5",4218982,4219382,401,"*",6.89240274599939,6.81634854493365,6.96464759514729,-0.148299050213648,0.507409283915593,0.584512129189271
"9815","2",29803031,29803431,401,"*",7.11144761092203,7.24739428761372,6.96134505184721,0.286049235766511,0.507433403507577,0.584513628215222
"10993","2",159946259,159946659,401,"*",6.32165499210724,6.39984167305788,6.23898696820496,0.160854704852926,0.507518511211209,0.58458537628429
"7721","16",65070807,65071207,401,"*",7.47851102898934,7.53452512114201,7.42023397563948,0.114291145502526,0.507657945450171,0.58471969112642
"22256","8",40768479,40768879,401,"*",4.50451444928467,4.25988852077376,4.71361264721459,-0.453724126440826,0.507782337079107,0.58483666861285
"6223","14",32934161,32934561,401,"*",5.19562621420865,5.09148238420956,5.29275571651031,-0.201273332300755,0.508071927845823,0.585128408179529
"20155","6",152089962,152090362,401,"*",5.17250418915403,5.02856206511676,5.30337870798037,-0.274816642863612,0.508081323514103,0.585128408179529
"16345","4",173448242,173449031,790,"*",4.90432727365876,4.75311289577832,5.04118516380179,-0.288072268023471,0.508205021651336,0.585219963907237
"95","1",14731864,14732264,401,"*",5.63819460088628,5.5487165014984,5.7224457414416,-0.173729239943201,0.508214968332634,0.585219963907237
"25430","X",134676426,134676826,401,"*",3.99193590745091,3.75871160540156,4.19265185699203,-0.433940251590461,0.508229361222689,0.585219963907237
"18253","5",158514510,158514910,401,"*",3.70410671523813,3.47902005122327,3.89876917838692,-0.419749127163651,0.508314451301341,0.585291634132025
"25351","X",120749435,120749835,401,"*",3.7373079909429,3.38999201507245,4.0170227972051,-0.627030782132648,0.508787311672169,0.585809770576874
"2786","10",71504272,71504672,401,"*",4.64789094302417,4.47850615764424,4.79946171792792,-0.320955560283676,0.508986806468981,0.586013125736412
"10973","2",158904008,158904408,401,"*",4.87728902291611,5.00564331084925,4.73639010226221,0.26925320858704,0.509565954527063,0.58665355016473
"16416","4",185306001,185306401,401,"*",6.5893387476601,6.67419451382582,6.49917834421692,0.175016169608901,0.50972904724229,0.586814941987259
"1211","1",162632223,162632623,401,"*",4.95485401321652,5.08042548760359,4.81730177719508,0.263123710408514,0.509998163871293,0.587098371639719
"6707","14",103664230,103664630,401,"*",2.60417195269911,2.86722418032837,2.28221712470575,0.585007055622616,0.510135184025992,0.587229716173542
"16586","5",14264594,14264994,401,"*",4.91576700040259,5.02454153034123,4.79811753632179,0.226423994019441,0.510227813587582,0.58730995204725
"2069","1",243642949,243643349,401,"*",5.35020679799468,5.45734847259918,5.23446531983199,0.222883152767191,0.510346825941777,0.587420547891466
"4351","11",130874969,130875369,401,"*",4.61515814668808,4.74378860028684,4.47392632537942,0.269862274907422,0.510385698346107,0.587438895077007
"12656","21",16476399,16476799,401,"*",3.94490678185769,4.09587340237945,3.77627632530837,0.319597077071077,0.510507118406468,0.587552246264101
"13166","3",15646905,15647305,401,"*",5.73169202863941,5.82711988548706,5.6295021248649,0.197617760622166,0.510571997365746,0.587600515972727
"19891","6",139112514,139112914,401,"*",4.27086961202963,4.39550123328508,4.13444446189995,0.261056771385137,0.510631522702954,0.58764262031353
"12683","21",17612715,17613115,401,"*",5.74008094833049,5.62369247706658,5.84777676911892,-0.224084292052338,0.510716029369861,0.587710834921214
"20181","6",154350326,154350726,401,"*",5.16850281120429,5.26326665892761,5.06707401916386,0.19619263976375,0.510736683954605,0.587710834921214
"1666","1",208781691,208782091,401,"*",6.04287031036021,6.15312066561879,5.92349231330851,0.229628352310272,0.510798812871861,0.587755924468853
"4130","11",113384521,113384921,401,"*",6.04015203433705,5.89374789806144,6.17305837574094,-0.279310477679503,0.510945930559216,0.587898798778461
"4792","12",54258388,54258788,401,"*",2.99015012187552,2.7232052533815,3.21532925559716,-0.492124002215662,0.51099708003102,0.587931243355849
"16889","5",54703141,54703541,401,"*",7.13761678810024,7.20469641170374,7.06726548873252,0.137430922971216,0.511036709939637,0.587950431700595
"22040","8",19171023,19171423,401,"*",3.32474179908241,3.52260349179886,3.09536441915505,0.427239072643805,0.511070098924176,0.587962438428173
"6950","15",51349458,51349858,401,"*",5.61651643138912,5.46985143162964,5.74963768488267,-0.279786253253032,0.511203894950579,0.588089952533077
"24020","9",71929769,71930169,401,"*",3.93928881883503,4.13852257998792,3.70806441695158,0.430458163036342,0.511262053083351,0.588130445113307
"1201","1",162072636,162073036,401,"*",4.76210583712075,4.54816985360663,4.94837589804951,-0.400206044442882,0.51131364457965,0.588163380463978
"12145","20",10861079,10861479,401,"*",4.54647093428513,4.70231294923931,4.37173287118166,0.330580078057653,0.511409882299382,0.588247667040007
"24908","X",20830105,20830505,401,"*",5.0796014735344,5.31001112168405,4.80526757069569,0.504743550988363,0.511468899781713,0.588263851806562
"11438","2",200399024,200399424,401,"*",4.15519879149067,3.90952384129358,4.36506245698208,-0.455538615688504,0.511469882395212,0.588263851806562
"635","1",86396146,86396546,401,"*",6.11744356122043,6.21664116155774,6.01091834336477,0.205722818192963,0.511706725696365,0.58849883057971
"1120","1",121546949,121547349,401,"*",4.68570114677824,4.51707188548326,4.83666680954959,-0.319594924066326,0.511720133991742,0.58849883057971
"11250","2",180007170,180007570,401,"*",4.46892382311662,4.59013572585926,4.33658606509349,0.253549660765763,0.512090863902762,0.588898746115967
"2526","10",48947197,48947597,401,"*",1.55615500246976,0.853064438082966,2.02681687801864,-1.17375243993567,0.512230338093517,0.589032696202349
"23089","8",115435870,115436270,401,"*",5.63216935688847,5.73110605594513,5.52594496851824,0.205161087426883,0.512278509315476,0.589061646300006
"25288","X",110944947,110945347,401,"*",5.13405832926114,4.99745782065951,5.25883626671773,-0.26137844605822,0.512384652052736,0.589157251413182
"25156","X",67673823,67674223,401,"*",5.03857702044038,5.13911183578802,4.93050810011805,0.208603735669973,0.512583156223485,0.58935904348583
"13803","3",98922793,98923193,401,"*",4.52959781937326,4.30107814276917,4.72682132138561,-0.425743178616433,0.512634366421503,0.589369781956512
"11366","2",190858815,190859215,401,"*",6.70407107571858,6.58804299923066,6.81145827720079,-0.22341527797013,0.51264449766022,0.589369781956512
"18446","6",2231403,2231803,401,"*",4.11169435900667,3.89312542174825,4.30146515929649,-0.408339737548231,0.512661519423603,0.589369781956512
"14672","3",177792722,177793122,401,"*",4.04684660767591,3.82287506478472,4.24067489352329,-0.417799828738567,0.512808360982468,0.589512138173805
"23028","8",106336113,106336513,401,"*",4.02217886670564,3.84241918177249,4.18200172017249,-0.339582538400002,0.513134384471427,0.589860455601331
"10606","2",128633496,128633896,401,"*",3.11492815220304,3.33840758372369,2.85037055484896,0.488037028874724,0.513157979305554,0.589861108274223
"12565","20",58883159,58883559,401,"*",6.90682008032278,6.98605290302168,6.82298162425051,0.163071278771173,0.513183808201474,0.589864328766443
"14257","3",141331658,141332058,401,"*",5.75179814781922,5.59227097845862,5.89542867983143,-0.303157701372807,0.513333382599727,0.590009778286652
"6593","14",72962924,72963324,401,"*",5.51827190450023,5.62752004719287,5.40006814853839,0.227451898654479,0.513599978227539,0.590261000716375
"11513","2",207156398,207156798,401,"*",3.93130823587482,4.08731238885625,3.7563662552701,0.330946133586151,0.513612203639359,0.590261000716375
"19839","6",134288694,134289094,401,"*",4.68432180805104,4.84163450933125,4.50773219850992,0.333902310821336,0.513621084711431,0.590261000716375
"23655","9",4293269,4293669,401,"*",5.82855983479286,5.71511321488401,5.93373224886423,-0.218619033980223,0.513844192190478,0.590486409673895
"20799","7",37920627,37921027,401,"*",5.9158772225961,6.06114344883696,5.75432930587632,0.30681414296064,0.513883953048558,0.590486409673895
"25563","Y",7426187,7426587,401,"*",4.51246699844461,4.33369320555668,4.67151025417717,-0.337817048620493,0.513886380811217,0.590486409673895
"8989","18",56402827,56403227,401,"*",5.26123566137534,5.10881318679741,5.39908222448856,-0.290269037691151,0.51402824499222,0.590622926514789
"13611","3",64595438,64595838,401,"*",4.63790517557764,4.44859886716057,4.80522800375578,-0.356629136595203,0.51406988387491,0.590632663878617
"2920","10",84424705,84425105,401,"*",7.15352332853598,7.04872016236384,7.25122606501141,-0.20250590264757,0.51408283392558,0.590632663878617
"20265","6",158797792,158798192,401,"*",4.75997469924364,4.87349318186641,4.63675526217372,0.23673791969269,0.514346697484365,0.590909315278266
"5994","13",99228928,99229328,401,"*",4.30256680472471,4.46400732103221,4.12075754155673,0.34324977947548,0.514395226635059,0.590938565139639
"24791","X",13418295,13418695,401,"*",3.69966932828769,3.91720449569557,3.44340772092183,0.473796774773735,0.514617514769143,0.591167418194823
"1204","1",162136734,162137134,401,"*",4.72574699892641,4.85196345404262,4.58742035726791,0.264543096774708,0.514681034185106,0.591213873169762
"5686","13",45102029,45102429,401,"*",4.99518432260578,4.82873030025094,5.14440460762088,-0.315674307369934,0.514936975581728,0.591481349109975
"7459","16",11328477,11328877,401,"*",6.06519251108793,6.14317971387243,5.98274746100481,0.160432252867618,0.5149752894141,0.591498834796502
"6173","14",29930093,29930493,401,"*",3.06136383952169,3.30910860965094,2.76207060241363,0.547038007237313,0.51503780854789,0.591542438899034
"20950","7",54349260,54349660,401,"*",5.51206937426803,5.60288653722926,5.41514895329888,0.187737583930381,0.515059437742194,0.591542438899034
"10714","2",142037051,142037451,401,"*",5.47261806148905,5.32766421245319,5.60432829178799,-0.276664079334798,0.515097299732091,0.591559400580016
"9512","19",53254723,53255123,401,"*",6.42243456515297,6.31902334253467,6.51892655568949,-0.199903213154816,0.515136743223239,0.591578176921298
"11240","2",179460528,179460928,401,"*",5.27067564198885,5.12797379530052,5.40052419741801,-0.272550402117489,0.515355569132554,0.591802943421325
"14910","3",190325871,190326271,401,"*",5.44035506334974,5.56820304437873,5.30006609956469,0.268136944814043,0.515421541385491,0.591852169810414
"17781","5",120615987,120616387,401,"*",5.33381628559364,5.44035730184787,5.21877549781878,0.221581804029096,0.515570858465421,0.591997091328622
"12790","21",34598992,34599392,401,"*",3.84445889147075,4.02044837880048,3.64397897044694,0.376469408353534,0.515719605321418,0.592141345132831
"7699","16",64398097,64398497,401,"*",4.95845311280454,5.08202253458576,4.82329982670481,0.258722707880943,0.515994888993198,0.592430867126071
"19804","6",133248457,133248857,401,"*",3.16692791050853,3.36642671962666,2.93534623664128,0.431080482985389,0.516263819540999,0.592713069261484
"14125","3",123758017,123758417,401,"*",6.10348103013181,6.18049730889076,6.02212033337531,0.158376975515448,0.516424560460956,0.592871041131531
"23199","8",121164080,121164480,401,"*",5.23394315328685,5.05134289212743,5.39600687906388,-0.344663986936449,0.516628819752801,0.593078957012986
"2693","10",62005679,62006079,401,"*",4.11625995487511,4.259311781036,3.95744649736084,0.301865283675157,0.516796433795121,0.593244788173686
"6381","14",55977397,55977797,401,"*",4.23381795609955,4.38417548573699,4.06594727344967,0.318228212287319,0.516828090562606,0.593254542384464
"8296","17",58577583,58577983,401,"*",5.00062326368199,5.11000520366148,4.88226284672922,0.227742356932255,0.517124030011256,0.593543694645979
"15880","4",112492353,112492753,401,"*",5.27175589289802,5.40372581399204,5.12648739425839,0.277238419733647,0.517126334209438,0.593543694645979
"4725","12",46786693,46787093,401,"*",1.73548255877887,1.11715567826023,2.16691728971118,-1.04976161145095,0.51748075878291,0.593916569547256
"18978","6",47743902,47744302,401,"*",4.00385328415784,3.7927028953958,4.18800897279469,-0.395306077398897,0.517497573090832,0.593916569547256
"10652","2",134819272,134819672,401,"*",5.00516114422119,4.8159793737416,5.17238670238342,-0.356407328641817,0.517521256639969,0.593917141261119
"20771","7",36115519,36115919,401,"*",6.13237569333256,6.25801671641928,5.99473998927887,0.263276727140407,0.517618743052192,0.594002406685106
"4696","12",45235392,45235792,401,"*",4.86764351651152,4.9767280241833,4.74963131517312,0.227096709010183,0.517645850508428,0.594006903490745
"13900","3",104629033,104629433,401,"*",4.71825790636336,4.51901841864816,4.89329113482492,-0.374272716176757,0.517749271268582,0.594098966709192
"5739","13",48892314,48892714,401,"*",5.52106985873986,5.61845396180322,5.41663325548872,0.201820706314497,0.517926681910212,0.594275918647794
"24622","9",130858405,130858805,401,"*",4.08167063517549,3.89399444676714,4.24771907823549,-0.353724631468357,0.518047912715204,0.594388396135119
"2227","10",14009533,14009933,401,"*",4.52658022000594,4.69835356378195,4.33155521702527,0.366798346756676,0.518188484729896,0.594523053918619
"25020","X",39905119,39905519,401,"*",6.66680919589505,6.55296734622357,6.77232117906111,-0.219353832837546,0.518285125594397,0.594607299230835
"15279","4",27123433,27123833,401,"*",6.89430251205152,6.76099592894109,7.01632659286206,-0.255330663920965,0.518365199720539,0.594672531507965
"18570","6",11590422,11590822,401,"*",3.44220673085872,3.14489749533137,3.68859202849074,-0.543694533159371,0.518481373799907,0.594779170231009
"16034","4",128572761,128573161,401,"*",4.73641301359082,4.91807273843093,4.52853880995545,0.389533928475484,0.518733637845799,0.595041908873673
"5179","12",94092875,94093275,401,"*",4.22132306658849,3.9936048285015,4.41794964435333,-0.424344815851827,0.518913343868739,0.595221396047896
"15865","4",110609493,110609893,401,"*",4.01584056605237,4.14984183755943,3.8681064893048,0.281735348254621,0.518958359875376,0.595246377404184
"2182","10",6976425,6976825,401,"*",5.55876935593308,5.68896988084082,5.41564223621882,0.273327644622,0.518991282948007,0.595257486522617
"14259","3",141940228,141940628,401,"*",6.32144245387825,6.18787014883277,6.44368911754999,-0.255818968717226,0.519182018067424,0.595408257945614
"4740","12",47121108,47121508,401,"*",3.24019361815561,3.45229647070365,2.99144242114811,0.46085404955554,0.519190466834516,0.595408257945614
"8518","18",421253,421653,401,"*",6.35695432208422,6.22798825904597,6.4753318560099,-0.247343596963926,0.519192467900186,0.595408257945614
"19303","6",88165992,88166392,401,"*",6.9198907292529,6.84658271974903,6.98965315782398,-0.143070438074949,0.519598920222041,0.595847700797198
"2642","10",60943285,60943685,401,"*",5.20001251582337,5.3602352838202,5.01974662394713,0.340488659873071,0.519638307873577,0.595866193405683
"4245","11",122723300,122723700,401,"*",4.36225773397853,4.52609321217139,4.17740446342644,0.348688748744949,0.519943560406063,0.596189536408313
"6978","15",55982233,55982633,401,"*",3.93349239187091,3.70380524914847,4.13158440699284,-0.427779157844368,0.520109324891749,0.596352914660357
"22721","8",81154041,81154441,401,"*",4.18995256962234,4.31109509009054,4.05769752039425,0.253397569696297,0.520246539244047,0.596483544413011
"10440","2",100603941,100604341,401,"*",4.90305517029112,4.73018569880798,5.05740952055387,-0.32722382174589,0.520435472467917,0.596673457581263
"24295","9",91119700,91120100,401,"*",3.70953690872215,3.51198522305555,3.88326665698427,-0.371281433928723,0.520645889332408,0.596887983402209
"4726","12",46874621,46875021,401,"*",3.98698063879612,3.71084001407941,4.21866228069178,-0.50782226661237,0.520680325060634,0.596900747673
"6633","14",83162970,83163370,401,"*",3.02838204182141,3.20793671711563,2.82326075124119,0.384675965874433,0.520735882181955,0.596937722991719
"8763","18",24208302,24208702,401,"*",3.55441902605716,3.30476185076361,3.76717976592299,-0.462417915159371,0.521065261088168,0.597288572427373
"7008","15",57784022,57784422,401,"*",6.44587343263085,6.29876566738365,6.57935929579675,-0.280593628413096,0.521225603603371,0.597445635488811
"12155","20",11120419,11120819,401,"*",3.65220633706492,3.81704766804398,3.46607119490899,0.350976473134994,0.521279367545189,0.597456633094555
"10832","2",149601503,149601903,401,"*",4.16707214627083,3.92510680300441,4.37422459904985,-0.449117796045432,0.521288016369343,0.597456633094555
"22925","8",98256296,98256696,401,"*",4.59047138453047,4.42747139341769,4.73691043661216,-0.309439043194465,0.521305168890396,0.597456633094555
"5154","12",93137958,93138358,401,"*",5.21578445855168,5.30768984415096,5.11762357719871,0.190066266952248,0.521669684682169,0.597847648658663
"8715","18",21345861,21346261,401,"*",4.45158286982057,4.62797270124208,4.25058307190454,0.377389629337539,0.521847930230201,0.598025168021153
"8187","17",48176034,48176434,401,"*",3.61790074785491,3.80453137472024,3.40348878880585,0.401042585914383,0.521959743501237,0.598126545116207
"15505","4",54498628,54499028,401,"*",5.44056569597882,5.30943746532309,5.56076222824754,-0.251324762924457,0.522225153422778,0.598393209101619
"3545","11",35083685,35084085,401,"*",7.33297465535866,7.27517251514291,7.38854986663495,-0.113377351492036,0.522239170154426,0.598393209101619
"25396","X",132119707,132120107,401,"*",5.99874481788553,6.09131615741068,5.89982382998543,0.191492327425243,0.522550269067886,0.59872289182104
"10752","2",144456570,144456970,401,"*",4.41138792249317,4.53967531343093,4.27056962089388,0.269105692537055,0.522762819448051,0.598939636057844
"18070","5",143002730,143003130,401,"*",6.03857418438531,6.13969206727694,5.92983119551118,0.209860871765757,0.522931042140746,0.599105576075734
"15822","4",105088104,105088504,401,"*",5.08059272911986,4.92755946774582,5.21893857074184,-0.291379102996017,0.523022020782928,0.599183009140228
"23677","9",6467273,6467673,401,"*",3.34117870478815,3.0132994865924,3.60816693176319,-0.59486744517079,0.52309321072722,0.599216492946972
"369","1",58764228,58764628,401,"*",5.97318527044906,6.04984818283606,5.89221883931212,0.157629343523947,0.523098763332966,0.599216492946972
"4318","11",129167248,129167648,401,"*",4.92971527355134,5.02941803768396,4.82260724875964,0.206810788924319,0.523121425350294,0.599216492946972
"17302","5",77952797,77953197,401,"*",6.51278602893416,6.38595963156957,6.6293585436709,-0.243398912101329,0.523658583557866,0.599804966750953
"16882","5",54455399,54455799,401,"*",4.70789676951889,4.81650852309289,4.59043771931624,0.226070803776651,0.523811055633626,0.599952783416542
"7164","15",70703443,70703843,401,"*",4.82043830371483,4.94757535380621,4.68100501499677,0.266570338809437,0.523856210539584,0.599977675453009
"14566","3",171982801,171983201,401,"*",4.12152980922784,4.28476693450166,3.93743812387196,0.347328810629699,0.523882050399629,0.599980444540479
"17838","5",124651537,124651937,401,"*",6.02061575068324,6.12004049117505,5.91382853585185,0.206211955323196,0.523940164148912,0.600020173678403
"5977","13",97122448,97122848,401,"*",5.31174656356359,5.42803763749169,5.18525325876993,0.242784378721761,0.524057364663442,0.60012756284227
"24851","X",16239201,16239601,401,"*",7.30726901062942,7.36492668919253,7.2472107556546,0.117715933537934,0.524133350220642,0.600187746949127
"20809","7",39285226,39285626,401,"*",4.21104918822369,4.04172493801338,4.36257150050418,-0.320846562490798,0.524245966261041,0.600267599416753
"21223","7",84017587,84017987,401,"*",3.87714044181178,4.01850232437896,3.72040752007135,0.298094804307612,0.524249950583682,0.600267599416753
"16089","4",140688704,140689104,401,"*",4.42141594346729,4.2455756043199,4.57813390596889,-0.332558301648985,0.524486502367311,0.600510394289872
"14451","3",159432833,159433233,401,"*",5.73815085004152,5.81883925695751,5.65268087797982,0.166158378977695,0.524508883582198,0.600510394289872
"1209","1",162404814,162405214,401,"*",4.14236003579478,3.8985287774065,4.3508777242653,-0.452348946858796,0.524906667023575,0.600938957876017
"6951","15",51353402,51353802,401,"*",4.80596649702985,4.6203315404686,4.97041553455065,-0.350083994082046,0.524973406867678,0.600988505109154
"22406","8",58179698,58180098,401,"*",4.34893927903902,3.94758338170948,4.66259569760853,-0.715012315899049,0.525630150728758,0.601713453146886
"11006","2",160308905,160309305,401,"*",4.04797053127875,3.84930961527805,4.22255723638752,-0.373247621109468,0.525657546592562,0.601717924457729
"4164","11",115699838,115700238,401,"*",5.16254834383907,5.27397590374328,5.0417888110825,0.232187092660779,0.525908060155394,0.601977785823342
"20107","6",149855011,149855411,401,"*",4.41804933343938,4.23529655262805,4.58023315577816,-0.344936603150112,0.525942938960417,0.601990809848527
