"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009404","GO:0009404","toxin metabolic process","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"5581/4780/54577/29104",4
"GO:0021511","GO:0021511","spinal cord patterning","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"55764/27152/2737/6469",4
"GO:0045475","GO:0045475","locomotor rhythm","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"2475/5728/463/10499",4
"GO:0046653","GO:0046653","tetrahydrofolate metabolic process","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"10588/200895/441024/25902",4
"GO:0090083","GO:0090083","regulation of inclusion body assembly","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"6653/26278/10049/3456",4
"GO:0090190","GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"7482/6662/7040/7849",4
"GO:0090281","GO:0090281","negative regulation of calcium ion import","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"6588/1636/5530/5533",4
"GO:0090494","GO:0090494","dopamine uptake","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"5865/1813/1812/5071",4
"GO:0090520","GO:0090520","sphingolipid mediated signaling pathway","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"1901/5291/5879/1903",4
"GO:0097401","GO:0097401","synaptic vesicle lumen acidification","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"50617/51606/528/10159",4
"GO:1901018","GO:1901018","positive regulation of potassium ion transmembrane transporter activity","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"9472/287/9465/10142",4
"GO:1902170","GO:1902170","cellular response to reactive nitrogen species","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"2308/5770/4217/358",4
"GO:2000774","GO:2000774","positive regulation of cellular senescence","4/4047","18/18986",0.222222222222222,1.04252807292096,0.0939533619812924,0.554631844914013,0.761148808370745,0.554897104171641,"5074/384/23515/9521",4
"GO:0007286","GO:0007286","spermatid development","49/4047","232/18986",0.211206896551724,0.990851034823582,-0.0729760160577881,0.555197473919144,0.761760237306755,0.555342851628995,"8672/64645/200162/55811/219681/5592/9702/83700/93661/282809/144535/22862/23093/145508/11057/83449/83990/375189/151254/79582/3267/80025/8195/26074/23315/83893/8087/6691/2712/79925/347732/11063/9425/6954/81833/51465/84071/9519/9444/1124/346288/57639/1811/1738/1080/157680/6595/55342/171484",49
"GO:0060337","GO:0060337","type I interferon-mediated signaling pathway","18/4047","85/18986",0.211764705882353,0.993467928312912,-0.0314144277838387,0.555351451193029,0.761806716028845,0.555376735815647,"3716/8772/29110/406991/5771/26065/10010/6772/6672/5770/3455/7474/54502/81844/253943/3456/3467/338376",18
"GO:0016052","GO:0016052","carbohydrate catabolic process","38/4047","180/18986",0.211111111111111,0.990401669274909,-0.0673433762829328,0.556410482922353,0.763057885027856,0.556288870271808,"2023/2475/178/55811/5214/5209/3988/3479/3356/3091/2530/6652/83440/6774/57521/55556/64080/130589/2820/4759/6714/351/2033/8850/9942/26137/256356/57733/55276/7345/950/2712/3074/4967/669/51422/84750/9821",38
"GO:0001947","GO:0001947","heart looping","14/4047","66/18986",0.212121212121212,0.995140433242731,-0.0205835412253068,0.556744740959943,0.763057885027856,0.556288870271808,"4853/9645/26005/3091/4088/8195/7048/7474/5311/4208/2697/10370/6469/7547",14
"GO:0006767","GO:0006767","water-soluble vitamin metabolic process","14/4047","66/18986",0.212121212121212,0.995140433242731,-0.0205835412253068,0.556744740959943,0.763057885027856,0.556288870271808,"6513/8029/4837/10588/27249/80025/9962/686/200895/55/56922/441024/2729/29968",14
"GO:0015909","GO:0015909","long-chain fatty acid transport","14/4047","66/18986",0.212121212121212,0.995140433242731,-0.0205835412253068,0.556744740959943,0.763057885027856,0.556288870271808,"84879/6513/5825/1813/8660/7057/1636/3973/22925/2181/5468/948/2171/301",14
"GO:0007020","GO:0007020","microtubule nucleation","10/4047","47/18986",0.212765957446809,0.998165176200916,-0.0065550485233698,0.560030931501839,0.767064607755596,0.559209874436027,"29922/5058/122060/51199/27175/55125/24139/23332/57606/10142",10
"GO:0055078","GO:0055078","sodium ion homeostasis","10/4047","47/18986",0.212765957446809,0.998165176200916,-0.0065550485233698,0.560030931501839,0.767064607755596,0.559209874436027,"476/1813/1910/6546/3552/185/1909/6507/1906/2131",10
"GO:2000378","GO:2000378","negative regulation of reactive oxygen species metabolic process","10/4047","47/18986",0.212765957446809,0.998165176200916,-0.0065550485233698,0.560030931501839,0.767064607755596,0.559209874436027,"65018/55811/1410/3091/3240/406991/9474/2534/5071/22",10
"GO:0001832","GO:0001832","blastocyst growth","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"3479/675/5890/9837/4683",5
"GO:0032700","GO:0032700","negative regulation of interleukin-17 production","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"7292/384/7040/5621/3592",5
"GO:0036303","GO:0036303","lymph vessel morphogenesis","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"5784/3964/147372/2247/7424",5
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"5743/9926/3553/8850/60481",5
"GO:0046033","GO:0046033","AMP metabolic process","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"205/159/132/272/4907",5
"GO:0046479","GO:0046479","glycosphingolipid catabolic process","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"4759/285362/57733/950/3074",5
"GO:0046794","GO:0046794","transport of virus","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"2060/53373/1803/858/857",5
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"2672/3240/406929/4790/5071",5
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"65018/5728/55294/57561/51438",5
"GO:0060143","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"824/4773/92304/9750/8754",5
"GO:0090042","GO:0090042","tubulin deacetylation","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"26009/6871/2033/8850/55689",5
"GO:0097164","GO:0097164","ammonium ion metabolic process","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"2903/3176/590/501/114781",5
"GO:0140112","GO:0140112","extracellular vesicle biogenesis","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"5873/6382/10079/5071/6386",5
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","5/4047","23/18986",0.217391304347826,1.01986441916181,0.0496132189696728,0.56191146069089,0.767320644814277,0.559396532052593,"23028/960/406991/5071/50484",5
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","24/4047","114/18986",0.210526315789474,0.987658174346169,-0.06879137783726,0.564425197150257,0.770587392493344,0.561778075329333,"23352/467/9531/387923/84899/2081/5771/8440/4780/54431/8452/84236/5770/4690/27230/79668/5295/8614/5071/10551/64224/857/55284/79139",24
"GO:0042461","GO:0042461","photoreceptor cell development","11/4047","52/18986",0.211538461538462,0.992406530953603,-0.028538546594653,0.565980055826995,0.772211549604352,0.562962127734995,"84879/118427/23418/23322/7068/5584/348980/5961/639/6101/4915",11
"GO:0042572","GO:0042572","retinol metabolic process","11/4047","52/18986",0.211538461538462,0.992406530953603,-0.028538546594653,0.565980055826995,0.772211549604352,0.562962127734995,"9249/6121/8644/51635/8854/151056/10170/9227/57016/441282/216",11
"GO:1905562","GO:1905562","regulation of vascular endothelial cell proliferation","11/4047","52/18986",0.211538461538462,0.992406530953603,-0.028538546594653,0.565980055826995,0.772211549604352,0.562962127734995,"10000/2321/3146/8854/6347/6774/406991/6868/5468/2247/4208",11
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","16/4047","76/18986",0.210526315789474,0.987658174346169,-0.0561114611713154,0.567595621747502,0.773107122120185,0.56361502318743,"6121/24/223/8644/27122/2098/1910/8854/11320/5105/1601/501/654/653/64577/216",16
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process","29/4047","138/18986",0.210144927536232,0.985868938523078,-0.0867147211242884,0.568204245565658,0.773107122120185,0.56361502318743,"3776/79991/254225/472/8091/1602/2072/64282/7014/23293/91607/2956/84083/55183/6714/4292/10721/604/10923/4437/167227/10111/80762/3006/7291/78996/4683/25/2187",29
"GO:0000303","GO:0000303","response to superoxide","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"4780/4151/6649/6648/948/2176",6
"GO:0002295","GO:0002295","T-helper cell lineage commitment","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"2475/3716/6774/2033/4976/3569",6
"GO:0007097","GO:0007097","nuclear migration","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"10579/23224/79789/1778/153241/6867",6
"GO:0007141","GO:0007141","male meiosis I","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"22887/675/8900/54456/23304/4603",6
"GO:0016048","GO:0016048","detection of temperature stimulus","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"6387/55107/3356/7852/6335/2898",6
"GO:0019433","GO:0019433","triglyceride catabolic process","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"6653/3990/9388/151056/51099/11343",6
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"84879/6653/64784/238/3553/1268",6
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"8660/5581/3553/3667/51099/7291",6
"GO:0072529","GO:0072529","pyrimidine-containing compound catabolic process","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"1806/57089/4329/151531/7378/9583",6
"GO:0099637","GO:0099637","neurotransmitter receptor transport","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"22883/57554/23426/27092/3092/4289",6
"GO:1903779","GO:1903779","regulation of cardiac conduction","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"51086/2702/490/6546/287/157378",6
"GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation","6/4047","28/18986",0.214285714285714,1.00529492745949,0.0145933134287908,0.568342820502353,0.773107122120185,0.56361502318743,"406991/4092/2033/64332/4976/3558",6
"GO:0006721","GO:0006721","terpenoid metabolic process","21/4047","100/18986",0.21,0.985189028910304,-0.077290244446109,0.570261185261904,0.77555032120846,0.565396178309909,"9249/6121/24/3158/8644/3988/51635/8854/151056/10170/4036/54577/5947/9227/64577/1956/222236/57016/441282/1392/216",21
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","12/4047","57/18986",0.210526315789474,0.987658174346169,-0.0485695565849287,0.571513882565353,0.776920822355773,0.566395308978635,"282996/10658/10929/58517/23543/6434/54502/83989/221662/11030/10656/55234",12
"GO:1904356","GO:1904356","regulation of telomere maintenance via telomere lengthening","12/4047","57/18986",0.210526315789474,0.987658174346169,-0.0485695565849287,0.571513882565353,0.776920822355773,0.566395308978635,"140609/79991/472/2072/5073/64282/7014/23293/1499/170506/167227/5570",12
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","62/4047","295/18986",0.210169491525424,0.985984177440498,-0.126277062093074,0.573405075741823,0.779324704399053,0.568147800961697,"8289/2140/7398/7292/140609/5788/56776/983/79991/7465/23201/472/3146/5983/3356/8110/10933/400410/3480/5073/29117/7014/6416/7040/23175/9577/4862/26122/55183/940/2139/5155/7155/4292/1499/55193/56941/170506/86/7468/306/3558/2247/84250/10111/10902/5558/5570/2070/57492/4216/3569/1956/78996/2185/23514/5591/4683/4609/6595/9314/2187",62
"GO:0033198","GO:0033198","response to ATP","7/4047","33/18986",0.212121212121212,0.995140433242731,-0.0145420850554735,0.574171628877586,0.780032264290111,0.568663630363593,"5743/6263/3553/7155/5028/4907/5167",7
"GO:0043045","GO:0043045","epigenetic programming of gene expression","7/4047","33/18986",0.212121212121212,0.995140433242731,-0.0145420850554735,0.574171628877586,0.780032264290111,0.568663630363593,"9077/51742/80312/285051/434/5290/346171",7
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","13/4047","62/18986",0.209677419354839,0.983675681707677,-0.0670093751810474,0.576700644433424,0.782964937423203,0.570801624683677,"83540/1063/472/9183/84101/56155/10403/57405/8452/324/54908/5885/286053",13
"GO:0050879","GO:0050879","multicellular organismal movement","13/4047","62/18986",0.209677419354839,0.983675681707677,-0.0670093751810474,0.576700644433424,0.782964937423203,0.570801624683677,"2475/51761/5587/3759/51542/1134/2280/3708/859/6769/7134/28996/1756",13
"GO:0140719","GO:0140719","constitutive heterochromatin formation","13/4047","62/18986",0.209677419354839,0.983675681707677,-0.0670093751810474,0.576700644433424,0.782964937423203,0.570801624683677,"23028/55729/80063/8932/84444/55183/1859/54456/57673/84456/2146/55124/56154",13
"GO:0006664","GO:0006664","glycolipid metabolic process","23/4047","110/18986",0.209090909090909,0.980924141339264,-0.104432720945347,0.579178276567905,0.785980943685303,0.573000371003184,"6487/81849/93183/338596/6484/6489/9488/8128/8869/4759/9334/9215/285362/8706/84002/57733/80157/950/7368/3074/7903/3696/6482",23
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","36/4047","172/18986",0.209302325581395,0.98191597565811,-0.124002338632614,0.579478406435287,0.785980943685303,0.573000371003184,"2023/2475/23057/5214/5209/3988/4837/3479/3356/3091/83440/6774/57521/4200/64080/23498/130013/8942/2820/6714/351/2033/8850/23171/26137/349565/952/7345/133686/4199/4967/10135/669/51422/169355/5634",36
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","36/4047","172/18986",0.209302325581395,0.98191597565811,-0.124002338632614,0.579478406435287,0.785980943685303,0.573000371003184,"2023/2475/23057/5214/5209/3988/4837/3479/3356/3091/83440/6774/57521/4200/64080/23498/130013/8942/2820/6714/351/2033/8850/23171/26137/349565/952/7345/133686/4199/4967/10135/669/51422/169355/5634",36
"GO:0000966","GO:0000966","RNA 5'-end processing","8/4047","38/18986",0.210526315789474,0.987658174346169,-0.0396369890472359,0.579541679586341,0.785980943685303,0.573000371003184,"6635/9692/87178/54974/10799/23070/8732/353267",8
"GO:0070316","GO:0070316","regulation of G0 to G1 transition","8/4047","38/18986",0.210526315789474,0.987658174346169,-0.0396369890472359,0.579541679586341,0.785980943685303,0.573000371003184,"8289/8110/29117/55193/86/57492/50484/6595",8
"GO:0045912","GO:0045912","negative regulation of carbohydrate metabolic process","14/4047","67/18986",0.208955223880597,0.980287590955526,-0.0841277268813294,0.581592294272166,0.788593399437441,0.574904918597157,"5592/6934/145264/6774/1213/7040/54577/54578/2033/2932/114899/5167/5071/2887",14
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","73/4047","348/18986",0.209770114942529,0.984110551593489,-0.155707642305345,0.583201863133206,0.790606842883934,0.576372770777421,"2023/2475/6390/65018/205/5142/26289/260425/6391/55811/29922/159/5214/5209/8505/132/9060/3988/57089/272/2977/5744/3479/3356/3091/83440/79631/5151/115/113/3000/6774/1353/57521/4729/7040/27233/785/29789/5136/55022/6714/522/351/5152/2033/8850/26137/55669/4976/1739/7345/8654/2982/5144/8622/11165/51715/4907/57673/5167/4967/107/8460/10165/669/51422/9583/5150/114/7114/8573/2986",73
"GO:0006631","GO:0006631","fatty acid metabolic process","85/4047","405/18986",0.209876543209877,0.98460984664757,-0.162947257920774,0.584541186393541,0.791921486830406,0.577331180106703,"23352/84879/5825/5565/117145/2329/5743/9926/8644/79746/414149/8879/3988/6319/83401/51144/219970/3995/79602/241/10464/5095/8660/8816/3990/2108/11057/246/31/6662/9663/9388/10449/634/8605/23175/55289/3553/51141/8647/2181/3667/54577/54578/80025/26090/5105/2687/10478/5468/26061/8850/54995/51099/2876/11343/10891/79966/27306/79071/79993/100302288/3295/84830/1906/4594/60481/1268/55862/51390/9444/7291/313/948/857/6916/51422/5828/2171/1666/7306/406987/22949/5165/2182",85
"GO:0045761","GO:0045761","regulation of adenylate cyclase activity","9/4047","43/18986",0.209302325581395,0.98191597565811,-0.0617896976892469,0.584546177099158,0.791921486830406,0.577331180106703,"1813/1910/136/3973/10886/1909/84059/1812/10486",9
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","9/4047","43/18986",0.209302325581395,0.98191597565811,-0.0617896976892469,0.584546177099158,0.791921486830406,0.577331180106703,"5151/8826/6662/2066/6997/1601/1956/5782/6591",9
"GO:0006096","GO:0006096","glycolytic process","20/4047","96/18986",0.208333333333333,0.977370068363397,-0.115694847734337,0.586225339692876,0.794026762688856,0.578865980482777,"2023/2475/5214/5209/3988/3479/3356/3091/83440/6774/57521/6714/351/2033/8850/26137/7345/4967/669/51422",20
"GO:0002673","GO:0002673","regulation of acute inflammatory response","10/4047","48/18986",0.208333333333333,0.977370068363397,-0.0817048701014166,0.589249852037153,0.79744224695363,0.581355956565015,"5743/241/8600/1910/388125/3553/53833/1268/3569/7784",10
"GO:0006953","GO:0006953","acute-phase response","10/4047","48/18986",0.208333333333333,0.977370068363397,-0.0817048701014166,0.589249852037153,0.79744224695363,0.581355956565015,"5743/8600/1910/3240/3552/3553/2335/5359/1268/3569",10
"GO:0010453","GO:0010453","regulation of cell fate commitment","10/4047","48/18986",0.208333333333333,0.977370068363397,-0.0817048701014166,0.589249852037153,0.79744224695363,0.581355956565015,"22943/657/652/406922/8324/2033/4976/2247/25803/3066",10
"GO:0032210","GO:0032210","regulation of telomere maintenance via telomerase","10/4047","48/18986",0.208333333333333,0.977370068363397,-0.0817048701014166,0.589249852037153,0.79744224695363,0.581355956565015,"140609/79991/472/5073/64282/7014/23293/1499/167227/5570",10
"GO:2001251","GO:2001251","negative regulation of chromosome organization","21/4047","101/18986",0.207920792079208,0.97543468208941,-0.128835551396328,0.590398793140769,0.798647523178591,0.58223463400575,"83540/1063/79991/472/9183/84101/2072/64282/7014/23293/56155/10403/57405/6714/10923/324/167227/10111/54908/4683/5885",21
"GO:0032371","GO:0032371","regulation of sterol transport","16/4047","77/18986",0.207792207792208,0.974831444809206,-0.115180910267991,0.590644100777356,0.798647523178591,0.58223463400575,"302/10351/9388/406915/114880/26154/5468/4790/1950/406940/154664/5244/857/6469/158219/19",16
"GO:0032374","GO:0032374","regulation of cholesterol transport","16/4047","77/18986",0.207792207792208,0.974831444809206,-0.115180910267991,0.590644100777356,0.798647523178591,0.58223463400575,"302/10351/9388/406915/114880/26154/5468/4790/1950/406940/154664/5244/857/6469/158219/19",16
"GO:1905818","GO:1905818","regulation of chromosome separation","16/4047","77/18986",0.207792207792208,0.974831444809206,-0.115180910267991,0.590644100777356,0.798647523178591,0.58223463400575,"83540/1063/472/9183/84101/55743/56155/10403/57405/8452/5359/324/54908/4342/5885/286053",16
"GO:0101023","GO:0101023","vascular endothelial cell proliferation","11/4047","53/18986",0.207547169811321,0.973681879426176,-0.099860613288584,0.593699949965645,0.799559827157567,0.582899727126163,"10000/2321/3146/8854/6347/6774/406991/6868/5468/2247/4208",11
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","11/4047","53/18986",0.207547169811321,0.973681879426176,-0.099860613288584,0.593699949965645,0.799559827157567,0.582899727126163,"6934/10413/60485/3480/22925/4760/685/831/2099/3569/3717",11
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","11/4047","53/18986",0.207547169811321,0.973681879426176,-0.099860613288584,0.593699949965645,0.799559827157567,0.582899727126163,"7398/140609/472/5983/3356/5073/5155/1499/2247/5570/2185",11
"GO:0000819","GO:0000819","sister chromatid segregation","49/4047","235/18986",0.208510638297872,0.978201872676898,-0.175005637320061,0.595221494414711,0.799559827157567,0.582899727126163,"8289/83540/1063/126731/983/3832/9126/81930/472/9183/144165/84101/55743/10464/8110/29117/27175/146909/56155/10403/55125/26065/27436/51652/23332/57405/51776/57520/8452/8850/7155/55193/25978/10274/86/25836/3796/324/54908/9750/57492/3834/4342/5885/286053/6595/51510/10783/10735",49
"GO:0061900","GO:0061900","glial cell activation","12/4047","58/18986",0.206896551724138,0.970629585133304,-0.116595785759698,0.597932271581182,0.799559827157567,0.582899727126163,"5788/1075/472/3553/406915/9839/351/3460/7097/3569/1956/3717",12
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","37/4047","178/18986",0.207865168539326,0.97517373113112,-0.173205343791818,0.598265089756064,0.799559827157567,0.582899727126163,"2023/2475/23057/5214/5209/3988/4837/3479/3356/3091/83440/6774/57521/4200/64080/23498/130013/8942/2820/6714/351/2033/8850/23171/26137/349565/952/7345/133686/4199/4967/10135/669/51422/169355/29968/5634",37
"GO:0051028","GO:0051028","mRNA transport","28/4047","135/18986",0.207407407407407,0.973026201392893,-0.163701605010984,0.59884853215299,0.799559827157567,0.582899727126163,"55706/9887/643136/3087/23279/9688/23293/22794/10642/6426/9984/6432/10128/7514/55677/3800/3267/8087/59343/10644/9444/10643/7979/23165/155435/23299/51213/57187",28
"GO:0000012","GO:0000012","single strand break repair","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"7014/55247/54840",3
"GO:0000394","GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"116461/283742/2081",3
"GO:0001921","GO:0001921","positive regulation of receptor recycling","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"2060/22876/302",3
"GO:0003084","GO:0003084","positive regulation of systemic arterial blood pressure","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"1636/5770/7873",3
"GO:0006122","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"440567/29796/54205",3
"GO:0006241","GO:0006241","CTP biosynthetic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"1503/29922/56474",3
"GO:0006617","GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"101928174/100131208/100507582",3
"GO:0007100","GO:0007100","mitotic centrosome separation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"3832/3834/137886",3
"GO:0009159","GO:0009159","deoxyribonucleoside monophosphate catabolic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"1806/151531/7378",3
"GO:0009209","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"1503/29922/56474",3
"GO:0010225","GO:0010225","response to UV-C","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"675/400410/4216",3
"GO:0010454","GO:0010454","negative regulation of cell fate commitment","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"22943/8324/25803",3
"GO:0014733","GO:0014733","regulation of skeletal muscle adaptation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"818/7134/5530",3
"GO:0018410","GO:0018410","C-terminal protein amino acid modification","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"123624/55054/23287",3
"GO:0019627","GO:0019627","urea metabolic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"9971/384/383",3
"GO:0019852","GO:0019852","L-ascorbic acid metabolic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"6513/9962/2729",3
"GO:0031632","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"6857/6860/26059",3
"GO:0032536","GO:0032536","regulation of cell projection size","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"5357/4747/7504",3
"GO:0033262","GO:0033262","regulation of nuclear cell cycle DNA replication","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"10269/1602/604",3
"GO:0035721","GO:0035721","intraciliary retrograde transport","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"79659/79809/55764",3
"GO:0042541","GO:0042541","hemoglobin biosynthetic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"3091/3624/9314",3
"GO:0042670","GO:0042670","retinal cone cell differentiation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"7068/348980/6101",3
