"seqnames","start","end","width","strand","Conc","Conc_TEAD1","Conc_TESmut","Fold","p.value","FDR"
"5",59328801,59329201,401,"*",4.92525002384755,3.986057516896,5.48936016318425,-1.12364086585057,0.00370233965700471,0.0200686920356073
"16",50121679,50122079,401,"*",4.89052468182707,3.97273056232206,5.44701027989889,-1.05827864225214,0.00370544582185578,0.0200826278610213
"6",156557398,156557798,401,"*",4.81142858536663,3.77559535380059,5.40814040782997,-1.10256054080801,0.00370768181997378,0.0200918442471456
"17",13596260,13596660,401,"*",4.2263644969523,4.71977151099612,3.47060498887029,1.06582294312939,0.0037093433899432,0.0200979456078063
"8",100464009,100464409,401,"*",4.16397098265196,2.71881611683509,4.87127247555421,-1.31689677586319,0.0037109628994299,0.0201038173476045
"3",156734658,156735058,401,"*",4.31117585842559,4.84121008748347,3.46442747133149,1.06967924520017,0.0037119934995905,0.0201064974878209
"2",36362263,36362663,401,"*",4.60782329922554,5.0707452870597,3.92204272755932,0.983826465404874,0.00371545724950297,0.0201223544253177
"13",49414085,49414485,401,"*",3.26211258818424,3.98090257500011,1.76474425030701,1.29244167560158,0.00371889924181167,0.0201380889669527
"10",5291855,5292255,401,"*",5.88522027477807,5.31950490024453,6.29053705498238,-0.824414945628104,0.00372005673594882,0.0201414500417801
"4",24747587,24747987,401,"*",5.12782145019345,5.55508719107535,4.5180870650343,0.885435145700809,0.00372349479135683,0.0201571559755446
"2",71831211,71831611,401,"*",4.41458431535844,3.07773182600088,5.09636331982664,-1.24300188777893,0.00372514684376396,0.0201631902372862
"9",70083441,70083841,401,"*",4.29987404859965,2.91960839524782,4.99216906531743,-1.28430812031561,0.00372641880727873,0.0201670389304187
"11",12086432,12086832,401,"*",5.80499640643009,6.16545413964666,5.32336402589259,0.748370171193249,0.00372693286275747,0.0201670389304187
"X",113468139,113468539,401,"*",2.36551118457499,0,3.36551118457499,-1.35208149468433,0.00372947880394526,0.0201771021379044
"6",130008448,130008848,401,"*",4.89478712872205,3.82845386782232,5.50119984284656,-1.14098594974644,0.00372986808529902,0.0201771021379044
"5",5291344,5291744,401,"*",4.94659093867519,4.06372474969708,5.49029566390051,-1.07389017459186,0.00373665590034521,0.0202105349652807
"1",21238423,21238823,401,"*",5.47370321429881,5.85135226500944,4.96073059494505,0.814364123289799,0.00373712565201135,0.0202105349652807
"6",3883961,3884361,401,"*",4.869965471603,5.30830321939359,4.23724221585344,0.914661349614957,0.00374495953753889,0.0202499822464327
"6",118187790,118188190,401,"*",5.36189630020796,4.49416414908336,5.89993018617155,-1.09097349359654,0.00374710318408564,0.0202586539726336
"8",102935060,102935460,401,"*",3.67771764578536,4.24393418533146,2.73253691303749,1.18721614197471,0.00374903720766336,0.020266190040158
"6",151075884,151076284,401,"*",4.78923604105359,5.2666077039341,4.07089274943168,0.984836526074441,0.00375033752659602,0.0202692895660307
"17",9331849,9332249,401,"*",6.06449792830692,6.39530353080369,5.63454209993117,0.688125098354839,0.00375069101188537,0.0202692895660307
"1",121283613,121284013,401,"*",3.43188420978229,1.00377616859828,4.29121059587252,-1.35359228551475,0.00375214172522381,0.0202742093421835
"X",55008728,55009128,401,"*",4.44492964020126,3.31847558234537,5.06969484889111,-1.22960911657837,0.00375413218992533,0.0202820437578385
"5",138231248,138231648,401,"*",5.4179810467714,5.82386157569395,4.85115994846849,0.84903596538572,0.00375649682763658,0.0202918971306871
"6",161434843,161435243,401,"*",7.32337297648376,7.59964430901093,6.98135894771125,0.595966358142923,0.00375804043070721,0.020295171712695
"6",79461172,79461572,401,"*",4.67321010519439,3.62605514748094,5.27355452921189,-1.16472089992663,0.00375860988848463,0.020295171712695
"5",96255008,96255408,401,"*",5.36839776107142,5.82414263435117,4.69840368446776,0.922953073147067,0.00375872573309659,0.020295171712695
"7",106609438,106609838,401,"*",4.46823854550097,4.99778823345048,3.62274769685635,1.06418880093192,0.00376126861921747,0.0203059798362099
"3",187743734,187744134,401,"*",4.56313364721383,5.05714819749038,3.80592897316977,0.994287773147915,0.0037634326616165,0.0203147398786524
"9",84846971,84847371,401,"*",5.38248276908253,4.59016804893949,5.89099568212904,-1.00997925617848,0.00376523334682264,0.020321536306981
"10",29784351,29784751,401,"*",6.80198033870449,6.38050497266335,7.12775740905215,-0.652030938430484,0.00377479590073028,0.020370216739724
"4",82499794,82500194,401,"*",4.49603439491186,5.02117296347419,3.66192243026581,1.05444920848258,0.00378295347506915,0.0204113024644909
"2",158773099,158773499,401,"*",3.45436179942231,0.245261825098939,4.37417125433462,-1.34855751744475,0.00378794390799012,0.0204352902044137
"X",110395912,110396312,401,"*",5.13310515332979,5.55542579926396,4.53346512011345,0.873135444895862,0.0037909921027581,0.0204487945209297
"6",48844635,48845035,401,"*",4.94638949148447,4.01894493944633,5.50633266858424,-1.0907007056967,0.00379274730904466,0.0204553106424327
"11",69437059,69437459,401,"*",7.72528819556354,8.01251965330707,7.36628613332527,0.614751069559644,0.00379339208421964,0.0204553106424327
"6",73079542,73079942,401,"*",5.11737594103729,5.55715864673383,4.48161213802611,0.920170568298393,0.00379383563233094,0.0204553106424327
"3",26984734,26985134,401,"*",3.06959253068343,3.80597144550511,1.48755985336954,1.30702142225756,0.00379499868823663,0.0204586416352481
"1",55613012,55613412,401,"*",4.14265464226757,4.66491828100493,3.31589226722729,1.06529106837374,0.00379583936914769,0.020460234013761
"2",40281205,40281605,401,"*",6.42831351732745,6.76172585122163,5.99393010349749,0.677644907001105,0.00379728498117638,0.0204650861503475
"X",23889308,23889708,401,"*",4.91052514344253,5.42682798170956,4.09883696346332,1.05326611174533,0.00379873191253155,0.0204699440025989
"2",216555241,216555641,401,"*",5.83690600452094,5.14843907161915,6.30103798874669,-0.889772760506377,0.00380558000699919,0.0205039011261655
"7",135774256,135774656,401,"*",6.73564607319574,6.33132053656687,7.05110860416227,-0.672619496749735,0.00380631053266558,0.0205048926771207
"7",36526885,36527285,401,"*",6.02350022414075,5.48913833639446,6.41255593911952,-0.799620467899011,0.00380724749448369,0.0205069958714503
"11",132202635,132203035,401,"*",5.02175977276415,5.46661220197151,4.37525272811597,0.968458724207395,0.00381021643999823,0.0205174014377274
"6",138977748,138978148,401,"*",5.31564979217358,4.61419169358148,5.78558745836524,-0.953531590578953,0.00381027299960248,0.0205174014377274
"1",232227272,232227672,401,"*",3.98270643551021,2.12956574701132,4.76780567184849,-1.35292845785811,0.00381185879805551,0.0205229952592683
"1",247055136,247055536,401,"*",3.4508185208058,0.762465335450073,4.33432950671856,-1.34684922032992,0.00382030020069796,0.0205654926585923
"5",83253717,83254117,401,"*",3.44367069757905,0.762465335450073,4.32657898159437,-1.34666337908054,0.00382736446658481,0.0206005655072054
"4",125514988,125515388,401,"*",3.52266477617131,0.762465335450073,4.41205757514922,-1.34159420510478,0.00382854962380675,0.0206039888747638
"21",35162881,35163281,401,"*",2.35385806896397,0,3.35385806896397,-1.34661153782308,0.00382913377501822,0.0206041773085413
"21",30497493,30497893,401,"*",3.44576268983863,0.245261825098939,4.36507908784727,-1.34461973160436,0.00383198295618094,0.0206165518352258
"12",70774029,70774429,401,"*",4.4950511363327,3.34187863751195,5.127658679151,-1.18455877506072,0.00383288376700597,0.0206184418382553
"X",3241277,3241677,401,"*",3.98534622777569,2.3773434945499,4.72687604019345,-1.3502692966562,0.0038360323051277,0.0206324208888613
"1",24022695,24023095,401,"*",5.91285501766311,6.2521096817076,5.46846930265194,0.731902540820243,0.00383752574531049,0.0206374951253827
"10",61836226,61836626,401,"*",4.1214501843088,4.70179519836369,3.13521462873307,1.12686082791039,0.00383970874142885,0.0206462756788696
"10",22433919,22434319,401,"*",4.14101169749948,4.670969791643,3.29446100532678,1.09067909473507,0.00384098822012028,0.0206501961609304
"7",95104701,95105101,401,"*",2.29598686985837,0,3.29598686985837,-1.34691327048649,0.00384265512164843,0.0206561981116577
"X",142082671,142083071,401,"*",4.3109781680109,3.04958034476518,4.97351219236262,-1.26566723275582,0.00384363722714037,0.0206585177481068
"6",11202869,11203269,401,"*",5.11495360543362,5.55542579926396,4.47773561227239,0.877787163018065,0.00384518825912116,0.0206638941092073
"13",33123215,33123615,401,"*",6.28796326833593,6.59964102042351,5.88984947461672,0.657790458119428,0.00384666328235678,0.0206688605208805
"X",82813644,82814044,401,"*",6.81353483998285,6.38779210148739,7.14184815535336,-0.630937886284455,0.00384738873677774,0.0206697985098278
"8",11883756,11884156,401,"*",3.77676074400081,4.38786421874346,2.69536971328282,1.15538112936665,0.00384806937452447,0.0206704954905559
"16",14511202,14511602,401,"*",4.48749673562577,4.99346536684402,3.70143128863339,1.00623693691411,0.0038501654608558,0.02067879448279
"10",33122134,33122534,401,"*",6.0984586593697,6.42383376465586,5.6776577773716,0.742005167580342,0.00385080813964027,0.0206792861324521
"13",77463416,77463816,401,"*",6.17042205372645,6.50134707596527,5.74026385980508,0.686494830969553,0.00385386967448923,0.0206927653200501
"9",5569388,5569788,401,"*",5.91091184558822,5.38651722532317,6.29468437629182,-0.801044371372427,0.00385714760889903,0.0207007486059217
"7",113267923,113268323,401,"*",6.02195714840052,5.38456665646465,6.46251106266751,-0.926556984446331,0.00385719094445385,0.0207007486059217
"12",79420159,79420559,401,"*",5.30622361884242,5.68695343159869,4.78752188093837,0.846904776904035,0.00385746089193296,0.0207007486059217
"6",16901756,16902156,401,"*",4.74325082332901,3.87389289090305,5.28189783201484,-1.11146453787153,0.00385756334459647,0.0207007486059217
"3",63625080,63625480,401,"*",7.06716459091744,7.36381950763956,6.69328941609757,0.621094752582211,0.00386000784889089,0.020710904404152
"4",38800328,38800728,401,"*",4.81491619444392,5.27813654067641,4.12847389906567,0.955405199941615,0.00386233499163226,0.0207204276838768
"17",41061996,41062396,401,"*",4.63995297296076,5.19140856508248,3.73604310840626,1.08778037846466,0.00386356402847385,0.0207240580289303
"2",164205391,164205791,401,"*",4.33907977729923,4.89419228402266,3.42509387642319,1.08258106950096,0.00386506610836111,0.0207291517226726
"8",51179669,51180069,401,"*",4.43648971657443,3.18581018205026,5.09618578528638,-1.29031755242488,0.00387019859537573,0.0207537118046438
"X",14362751,14363151,401,"*",6.80124733756818,7.12583507150146,6.38176618166596,0.660926111998344,0.00387405679235322,0.0207714325387089
"7",148107388,148107788,401,"*",3.3742610146674,0.762465335450073,4.25114494490072,-1.34911362737658,0.0038766951699478,0.02078260886864
"2",226118496,226118896,401,"*",4.56125387612523,5.0261862498469,3.87100597267011,0.994450459954405,0.00387752130236356,0.0207840681122833
"15",35771746,35772146,401,"*",3.42632067163522,0.762465335450073,4.3077524630166,-1.348622477961,0.00387899540502668,0.02078899965605
"8",118961777,118962177,401,"*",3.85321571324403,1.67380496367297,4.68447205698386,-1.36628407086309,0.00388054629374755,0.0207943412578837
"6",111973076,111973476,401,"*",6.57727784239507,6.14989741761431,6.90656132078486,-0.687174177558671,0.00388116969466387,0.0207947119967847
"2",215793812,215794212,401,"*",4.76083154848444,3.73658288397445,5.35378720447571,-1.13266147774529,0.00388531762515292,0.0208121774432109
"7",132590167,132590567,401,"*",4.1914368978257,4.7277268499148,3.32831527993262,1.07937501805805,0.0038855388446388,0.0208121774432109
"16",22353392,22353792,401,"*",4.646351124143,5.12236931942213,3.93110328567035,0.987008597258725,0.00388677385311853,0.0208133635008667
"6",26956613,26957013,401,"*",4.94849529746098,4.07289479093856,5.48948772090989,-1.07223782249722,0.0038873420264622,0.0208133635008667
"5",137007479,137007879,401,"*",5.49871032346112,4.81525551152389,5.96058209417814,-0.901465396932406,0.00388742441337048,0.0208133635008667
"5",72067651,72068051,401,"*",6.68017974654841,6.97811647137222,6.3042620201753,0.631569284792337,0.00388928981436024,0.0208180945473946
"7",132035572,132035972,401,"*",4.79965816015849,3.82270268880165,5.37685661989274,-1.13944849121897,0.00388941773346223,0.0208180945473946
"20",58102245,58102645,401,"*",7.25441020255166,7.50001406774029,6.95823930399534,0.519387176341846,0.00389089686013132,0.0208230410909981
"4",74284028,74284428,401,"*",5.48951245898314,5.89434772212888,4.9247405086272,0.839322504471064,0.00389184429801613,0.0208251411731123
"3",112640329,112640729,401,"*",4.44719969310101,4.92415797055086,3.72980284903121,0.998077968670269,0.0038945920786653,0.020836657902004
"12",51773443,51773843,401,"*",5.85951000848376,5.15002761023857,6.33299613907155,-0.933661339170086,0.00389510723393983,0.020836657902004
"6",142013957,142014357,401,"*",3.51496111684094,4.13278284300387,2.41163919887061,1.20157203053798,0.00389974557143774,0.0208584965910072
"6",27987362,27987762,401,"*",5.81343754710195,6.23446431486476,5.21642139695806,0.893699384425845,0.00390137127952924,0.0208642177564448
"16",34097172,34097572,401,"*",3.88105922555024,1.52691758238415,4.73259141549624,-1.36440158558923,0.00390252651133542,0.0208651449689395
"6",139587909,139588309,401,"*",4.08244958540278,4.64788070773962,3.13950562304233,1.11855695911092,0.00390265684262193,0.0208651449689395
"2",19711492,19711892,401,"*",5.88764479857823,5.34504767887762,6.28102375636269,-0.827481906714064,0.00390350003129744,0.0208666796800558
"11",128507142,128507542,401,"*",7.63117205506214,7.85146123894771,7.37107703991774,0.48660046459248,0.00391043000119099,0.0209007470191862
"12",65278641,65279041,401,"*",5.39356372758901,5.87212688352419,4.67248750781496,1.00385418584627,0.00391173169674695,0.0209047265337762
"3",191696363,191696763,401,"*",5.74417963587274,6.11618859572235,5.24160562458849,0.7893066738558,0.00391301306267433,0.020908596286614
"2",98282155,98282555,401,"*",4.22307258058675,2.84820389433372,4.91408156176053,-1.31638582059347,0.00391531763373228,0.0209179315015334
"5",110105686,110106086,401,"*",3.87142872760735,1.67380496367297,4.70492897649562,-1.36398510252743,0.00391872443877781,0.0209270185636471
"15",98002875,98003275,401,"*",5.25936674409561,4.49777782121738,5.75521911998477,-0.98487087303661,0.00391904353076194,0.0209270185636471
"12",26010386,26010786,401,"*",5.47035399787642,5.88094171170615,4.8942501043422,0.849692678377534,0.00391947497615731,0.0209270185636471
"8",19642252,19642652,401,"*",4.32040523657844,3.10241716085704,4.97127841073764,-1.26951696338827,0.00391980080299781,0.0209270185636471
"9",70013415,70013815,401,"*",5.08651220022252,4.23962427691778,5.6166001578119,-1.01800138111795,0.00391980721370198,0.0209270185636471
"17",62781239,62781639,401,"*",3.93537986050466,4.45778347498281,3.10826084976326,1.09160179974066,0.00392336557111798,0.020941063774461
"1",192485715,192486115,401,"*",3.30669593208737,0.245261825098939,4.21759059654675,-1.34659440981309,0.00392358976758186,0.020941063774461
"4",22787970,22788370,401,"*",4.72974987241932,3.77375652678501,5.29974004950457,-1.16240257547598,0.00392425685563452,0.020941063774461
"1",116356625,116357025,401,"*",4.92295662136216,5.34187863751195,4.33019356771095,0.909196138837668,0.00392467046352735,0.020941063774461
"9",2424540,2424940,401,"*",4.51073389474795,3.22022365789911,5.18084325387277,-1.20416546496125,0.00392812015721729,0.0209564903197711
"17",30323684,30324084,401,"*",4.28932226614816,4.79086334464103,3.51404167187556,1.0138219526162,0.00393581790130143,0.0209945725724667
"5",56328794,56329194,401,"*",4.56179228714862,5.03262271559105,3.85832139894967,0.971696722501746,0.00393651436626358,0.0209953028481273
"5",163248946,163249346,401,"*",4.09595018426654,4.66776535863749,3.13468822296666,1.10697846787822,0.00394505877832574,0.0210378838006765
"11",70302383,70302783,401,"*",3.63471732162857,4.25498599552182,2.52329834904211,1.21936306965816,0.0039465324163212,0.0210427515692465
"1",85361149,85361549,401,"*",6.25367907663812,6.56847862936466,5.8504447618086,0.677838782208503,0.00395033296195906,0.0210600231693188
"1",172902852,172903252,401,"*",6.30793944740871,6.6554581550812,5.84921559841585,0.742527563658856,0.00395160745744193,0.0210638248914162
"17",55570481,55570881,401,"*",6.73399662195792,7.02211182884624,6.37361033680546,0.605510830670152,0.00395295238763712,0.0210680009284847
"9",88258002,88258402,401,"*",3.36193373042836,0.245261825098939,4.27627696843082,-1.34216229382075,0.00395714010415394,0.021087324790223
"11",952420,952820,401,"*",5.38908730552031,4.55508719107535,5.91418227423368,-1.05453614400378,0.00395834996550485,0.0210907766338693
"14",71985857,71986257,401,"*",5.15189847872798,4.3009214546307,5.6835577573283,-1.04821971232457,0.0039609749029552,0.0211017661981801
"2",168169176,168169576,401,"*",4.26301954782301,4.81981847891312,3.34435449115188,1.06912771486435,0.00396235574086442,0.0211061257457374
"1",199759413,199759813,401,"*",5.49215444165184,5.89787746098544,4.92564240785895,0.830293853252196,0.00397566671116958,0.0211740228062163
"3",182235537,182235937,401,"*",5.35377224259627,5.78131065581468,4.74347818424965,0.862816741695106,0.00398225772322848,0.0212061158151087
"7",45878533,45878933,401,"*",3.39713420902796,0.762465335450073,4.27603830639603,-1.34024367168231,0.0039830846607003,0.021207509515274
"14",72586834,72587234,401,"*",4.6736086771991,3.63846124769217,5.27009924609425,-1.16475431984235,0.00398706554967838,0.0212256933157608
"5",40991336,40991736,401,"*",4.37843409130479,2.85948307074427,5.10182704476105,-1.29837555979637,0.00399108734239176,0.021244089682775
"10",61958532,61958932,401,"*",3.5292956056423,4.18270931095456,2.30199019069845,1.20868388088116,0.00399186401562825,0.0212452098908351
"7",69787843,69788243,401,"*",5.37811932411328,4.65012759740138,5.85968305447719,-0.987688171754491,0.00400289106952107,0.0212985511438133
"1",14522710,14523110,401,"*",5.20844837040716,5.65225091832387,4.56417581235441,0.938507099687645,0.00400302184553107,0.0212985511438133
"2",149860411,149860811,401,"*",5.04650019332736,4.29964408240283,5.53614514439167,-1.0721911726174,0.00400433249973877,0.0213025038597332
"6",158563468,158563868,401,"*",4.57443801417286,3.63189870109509,5.1397268725313,-1.18524442328888,0.0040052804837884,0.0213045263725864
"7",137642447,137642847,401,"*",5.35724583016619,4.47425541228209,5.9009967675624,-1.08770319960416,0.00400651962484833,0.0213080967886512
"8",144701810,144702210,401,"*",3.96579073773632,2.02396596059464,4.76464005352502,-1.34496624484672,0.00400799931220419,0.0213129453221674
"5",56214148,56214548,401,"*",3.98650279281658,2.3773434945499,4.72825942561752,-1.34099747808071,0.00400894544796633,0.0213149556685765
"11",122085273,122085673,401,"*",5.20992188734144,5.63227153294537,4.61022296337312,0.856498962615114,0.00400959156788751,0.0213153705325457
"15",80777247,80777647,401,"*",6.13273007884595,5.60390744016749,6.51885659185572,-0.758049314229922,0.00401041727583275,0.0213167398507608
"16",79651371,79651771,401,"*",5.57494326818925,4.97372401689613,5.99804095998381,-0.91442608049973,0.00401350251153884,0.0213301172429814
"10",77845086,77845486,401,"*",6.66758124204724,6.97502598475682,6.27636416410167,0.638251814792638,0.00401510870525973,0.021335631458724
"10",117363049,117363449,401,"*",3.90674896995411,4.54262297620914,2.74225649225606,1.18342972666538,0.00401581187918915,0.0213363462927012
"7",112721369,112721769,401,"*",5.29397752584758,4.59886888327836,5.76108710418571,-0.987572817317571,0.00401655658345742,0.0213372815472046
"6",11427729,11428129,401,"*",4.47576384074003,4.95847014018425,3.74512626472151,1.02507618212293,0.00401748489667141,0.0213391917904881
"1",116810180,116810580,401,"*",6.02806897159083,5.49436925136363,6.41677543069973,-0.77872666672424,0.00402286551605363,0.0213647469253854
"6",169476094,169476494,401,"*",3.37221599643042,0.762465335450073,4.24891760626519,-1.34187828962569,0.00402951092411344,0.0213970109515511
"9",115808114,115808514,401,"*",4.50804917660141,3.41282573272933,5.12340555684749,-1.17819370919678,0.00403504315523743,0.0214233556286492
"5",94885832,94886232,401,"*",4.89463693332891,5.39153361095191,4.13054831599172,0.972023701839461,0.00403611574166134,0.0214260184978601
"2",200678053,200678453,401,"*",5.84271908327839,6.24111556976608,5.29047360165258,0.836837694154548,0.00404166111435888,0.0214524213710369
"8",42492375,42492775,401,"*",4.44712688620435,4.99523393747355,3.55235991138071,1.0640714782495,0.00404697493834313,0.0214775879295011
"5",131814964,131815364,401,"*",3.73662749421384,4.33785201232684,2.68671180749579,1.18065943121534,0.00404952078112944,0.0214880595713135
"5",112228658,112229058,401,"*",8.20486352342244,7.87802161194458,8.47116453351821,-0.533763861224388,0.00405235713118606,0.0215000695587149
"5",120314213,120314613,401,"*",5.29294349635073,4.54262297620914,5.78405623426393,-0.988216014121891,0.00405410410621071,0.0215062972103962
"17",27376666,27377066,401,"*",3.8706620508836,1.88816020614346,4.6754998209703,-1.35805538824566,0.00405659031854823,0.0215164440687374
"7",48042247,48042647,401,"*",5.31194193598295,5.72066547811063,4.73952505025982,0.825500978114406,0.00405800102391107,0.0215208842993876
"19",23547789,23548189,401,"*",7.00611756396557,6.54990911790649,7.3521958162157,-0.710655352436571,0.00406004420908503,0.0215286770448106
"6",90256746,90257146,401,"*",4.04231657543707,4.6204592965444,3.06258459468092,1.13553440531449,0.00406284148759095,0.0215404656571852
"1",38929498,38929898,401,"*",4.84467184657876,3.95766047548798,5.38991560344532,-1.08170253222669,0.00406803133433308,0.0215649341191737
"6",17277218,17277618,401,"*",4.528464486856,5.00738568121853,3.80656557978948,0.966066786654404,0.00406948257348562,0.021569579833275
"13",106407462,106407862,401,"*",5.58265976923574,5.04759769093596,5.97208452886762,-0.896082920029282,0.00407411779421897,0.0215910979882613
"15",68485059,68485459,401,"*",6.14642593187981,6.49749930693077,5.68146508314047,0.72176677806964,0.00407587580606406,0.0215973642309461
"15",85482912,85483312,401,"*",5.65591150947036,6.06236688672137,5.08796159802309,0.794258754894127,0.00407827155857123,0.0216070075048222
"19",12247656,12248056,401,"*",2.37751593650977,0,3.37751593650977,-1.33391072174692,0.0040799671316108,0.0216117081280141
"7",91949605,91950005,401,"*",3.70569547160126,4.30790133763976,2.65269320197064,1.19591751078031,0.00408031076940518,0.0216117081280141
"12",30417577,30417977,401,"*",4.76987826274379,3.79086334464103,5.34777735164825,-1.13076395020577,0.00408540088843259,0.0216356142180493
"4",4333234,4333634,401,"*",5.33020344917542,4.63227153294537,5.79857275305044,-0.950204635294779,0.0040884692874091,0.0216488083732538
"X",1686186,1686586,401,"*",3.35837050907904,4.07289479093856,1.88065916129828,1.28063774110089,0.00409022973260338,0.0216550740506578
"1",168391859,168392259,401,"*",4.13746851408811,2.78496003390421,4.82308529636025,-1.2989640599067,0.004092289403191,0.0216629219380826
"9",96832350,96832750,401,"*",3.44422575293602,0.762465335450073,4.32718095506896,-1.33266249271235,0.00409565371661731,0.0216776728877413
"4",162605319,162605719,401,"*",2.4305842731467,0,3.4305842731467,-1.33043036217921,0.00410703532092418,0.02173484799385
"10",91034769,91035169,401,"*",5.44152724162413,4.72559770939643,5.9178438617553,-0.924840139674503,0.00410892820066388,0.0217394956690446
"15",35329468,35329868,401,"*",4.8973919504879,3.97273056232206,5.45634119020328,-1.06466167474103,0.00410907234041908,0.0217394956690446
"10",33661742,33662142,401,"*",6.30280780965864,5.86627460948319,6.63748125185583,-0.735118431881388,0.00411014163196266,0.0217420871525266
"10",89458328,89458728,401,"*",4.48354241700218,5.00004914577772,3.67134223710689,1.02166673052436,0.00411088441416301,0.0217429509590936
"X",15055489,15055889,401,"*",5.59163722372967,4.95766047548798,6.0305712125328,-0.903742173272255,0.00411244091701356,0.0217481177797415
"7",142373923,142374323,401,"*",5.8856239776299,5.26929387344906,6.31609317897586,-0.952802089062953,0.00411343559317539,0.0217503124142522
"18",62877401,62877801,401,"*",5.70214883283153,6.08786741538989,5.17409503445361,0.779816459265859,0.00411888809671889,0.0217760744366619
"11",70220823,70221223,401,"*",5.00974316914122,5.47192528163904,4.32560165574397,0.998203888613088,0.00412045562870483,0.0217812927084579
"4",140943445,140943845,401,"*",3.38324356569479,4.08533170529978,1.96104106156925,1.24803379956073,0.00412118943756683,0.0217820985916013
"1",204989638,204990038,401,"*",3.64503424822501,4.30377861755625,2.39792661273088,1.23372717228523,0.0041217691426233,0.0217820985916013
"6",129992868,129993268,401,"*",5.88860675987435,5.34882745933298,6.28051068229613,-0.82956504105535,0.00412609015445326,0.0218018629327194
"4",168632450,168632850,401,"*",4.66860255003998,5.14178746265492,3.95980381412358,1.0013007473922,0.00413453818636828,0.0218434254140699
"18",28855118,28855518,401,"*",4.0876066967198,2.47538722907442,4.82996242846753,-1.30462657942913,0.00413527689005545,0.0218442523147642
"17",47611658,47612058,401,"*",5.34314773043782,5.75528943282164,4.76395944417797,0.817648964727643,0.00414283839442267,0.0218811147800018
"20",33120187,33120587,401,"*",3.36084222242861,0.245261825098939,4.27511866530033,-1.33392482677526,0.00414567944155856,0.0218930384696297
"20",37324004,37324404,401,"*",4.44638416165942,4.95321549494877,3.65820400882166,1.01954303222419,0.00414784714977332,0.0219014034487257
"9",18143448,18143848,401,"*",3.61329100453889,4.2889303901819,2.30105217925951,1.22986661172508,0.00415050900693898,0.0219117261913438
"7",69860562,69860962,401,"*",5.38466416278285,4.7277268499148,5.8343858352612,-0.917625328185234,0.00415097011721627,0.0219117261913438
"11",69351469,69351869,401,"*",4.63936875973167,5.10551990130783,3.946402806514,0.970335653817488,0.00415208964495496,0.0219145527596505
"12",33587826,33588226,401,"*",5.47550477567322,5.87651374475282,4.91819661709727,0.802334172359561,0.00415789559281173,0.0219407770626515
"10",110353264,110353664,401,"*",4.59765787903667,5.09866696102537,3.82366552368576,0.98194010166601,0.00415822781089295,0.0219407770626515
"18",2981212,2981612,401,"*",4.89263756563423,5.39712995715638,4.11018066643166,1.00292941380999,0.00416162506934072,0.0219556150487533
"2",47118952,47119352,401,"*",4.58817761078624,5.06999625933987,3.85959617144759,0.983825357398844,0.00416236721964127,0.0219564431952987
"8",73113284,73113684,401,"*",5.9273096121843,6.28426704159983,5.45193085580934,0.724853799465437,0.00416553354337775,0.0219700568008261
"16",4013397,4013797,401,"*",4.91535625757021,5.40077588779357,4.17840745614045,0.96065636815362,0.00418014505245268,0.0220440228409103
"17",51313773,51314173,401,"*",6.4314709190812,5.84993923591466,6.84478994521363,-0.851157202417485,0.00418376040476376,0.0220596958797786
"1",51261230,51261630,401,"*",5.46376667996862,5.83852424807647,4.95613951297186,0.786182378593546,0.00418452115463929,0.0220596958797786
"18",26981386,26981786,401,"*",5.40629979859551,5.8426316879241,4.77778174422121,0.928326957985572,0.00418488087397095,0.0220596958797786
"1",185483979,185484379,401,"*",7.18531329718409,6.68780319674085,7.55455283251228,-0.763910220264414,0.00418687135641714,0.0220660725111986
"6",15132865,15133265,401,"*",5.0197251995624,4.17872285329821,5.54754064519766,-1.04160658497441,0.00418726676473798,0.0220660725111986
"7",84647822,84648222,401,"*",5.52674375350504,5.94350829935795,4.93832094490442,0.8524976491611,0.00419154605571851,0.0220855216341264
"3",38005049,38005449,401,"*",6.40542853270063,5.94691992643173,6.7528241352256,-0.735307861685294,0.00419615854665447,0.0221058205951177
"X",138765111,138765511,401,"*",5.84444942389956,6.27299319148047,5.23208903318949,0.866380267660458,0.00419657685293631,0.0221058205951177
"22",40498453,40498853,401,"*",4.95327855790635,5.41452174906087,4.27121316793246,0.959365433016844,0.00419883386912541,0.0221121406787009
"3",102178738,102179138,401,"*",3.88595304706418,4.48732177915368,2.83558431677144,1.12944313065394,0.00419895531397735,0.0221121406787009
"3",146968104,146968504,401,"*",6.08896894030276,6.47791923391247,5.55480697386696,0.822084914824984,0.0042039556236596,0.0221353661177844
"5",73823484,73823884,401,"*",5.00456303060899,5.48080338828967,4.28880774923074,0.948880143412116,0.0042088951989209,0.0221576378200802
"9",91199851,91200251,401,"*",3.42547608418447,0.762465335450073,4.30683550784799,-1.3301580421761,0.00420936655157196,0.0221576378200802
"5",147892725,147893125,401,"*",5.47375448469214,5.87832889681251,4.90949322424152,0.839620290931338,0.00421053592812231,0.0221597917708958
"5",173412576,173412976,401,"*",7.08491855886764,6.66810378361772,7.40791196934976,-0.642905521976069,0.0042114343954302,0.0221597917708958
"2",173449091,173449491,401,"*",2.3206048068038,0,3.3206048068038,-1.32838654700987,0.00421154753653308,0.0221597917708958
